month,warehouse_id,item_code,item_name,unit,ton_dau,nhap,xuat,ton_cuoi,days_in_stock
4,thanh_pham,SFB-SF-08-001,Sofa bench đệm giả da SFB #1,Cái,1242,226,182,1286,30
4,thanh_pham,SFB-SF-08-002,Sofa bench đệm giả da SFB #2,Cái,745,136,109,772,30
4,thanh_pham,SFB-SF-08-003,Sofa bench đệm giả da SFB #3,Cái,497,91,73,515,30
4,thanh_pham,SFB-SF-08-004,Sofa bench đệm giả da SFB #4,Cái,398,72,58,412,30
4,thanh_pham,SFB-SF-08-005,Sofa bench đệm giả da SFB #5,Cái,249,45,36,258,30
4,thanh_pham,SFB-SF-08-006,Sofa bench đệm giả da SFB #6,Cái,99,18,15,102,30
4,thanh_pham,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Cái,1332,261,308,1285,30
4,thanh_pham,SFD-SF-04-001,Sofa đơn bọc vải nhung SFD #1,Cái,951,187,220,918,30
4,thanh_pham,SFD-SF-04-002,Sofa đơn bọc vải nhung SFD #2,Cái,571,112,132,551,30
4,thanh_pham,SFD-SF-04-003,Sofa đơn bọc vải nhung SFD #3,Cái,380,75,88,367,30
4,thanh_pham,SFD-SF-04-004,Sofa đơn bọc vải nhung SFD #4,Cái,304,60,70,294,30
4,thanh_pham,SFD-SF-04-005,Sofa đơn bọc vải nhung SFD #5,Cái,190,37,44,183,30
4,thanh_pham,SFD-SF-04-006,Sofa đơn bọc vải nhung SFD #6,Cái,76,15,18,73,30
4,thanh_pham,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Cái,1570,353,225,1698,30
4,thanh_pham,SFG-SF-01-001,Sofa góc nỉ Cozy L-Shape SFG #1,Cái,1122,252,161,1213,30
4,thanh_pham,SFG-SF-01-002,Sofa góc nỉ Cozy L-Shape SFG #2,Cái,673,151,97,727,30
4,thanh_pham,SFG-SF-01-003,Sofa góc nỉ Cozy L-Shape SFG #3,Cái,449,101,64,486,30
4,thanh_pham,SFG-SF-01-004,Sofa góc nỉ Cozy L-Shape SFG #4,Cái,359,81,51,389,30
4,thanh_pham,SFG-SF-01-005,Sofa góc nỉ Cozy L-Shape SFG #5,Cái,224,51,32,243,30
4,thanh_pham,SFG-SF-01-006,Sofa góc nỉ Cozy L-Shape SFG #6,Cái,90,20,13,97,30
4,thanh_pham,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Cái,1516,341,197,1660,30
4,thanh_pham,SFG-SF-03-001,Sofa giường thông minh gấp gọn SFG #1,Cái,1083,244,140,1187,30
4,thanh_pham,SFG-SF-03-002,Sofa giường thông minh gấp gọn SFG #2,Cái,650,146,84,712,30
4,thanh_pham,SFG-SF-03-003,Sofa giường thông minh gấp gọn SFG #3,Cái,433,97,56,474,30
4,thanh_pham,SFG-SF-03-004,Sofa giường thông minh gấp gọn SFG #4,Cái,347,78,45,380,30
4,thanh_pham,SFG-SF-03-005,Sofa giường thông minh gấp gọn SFG #5,Cái,217,49,28,238,30
4,thanh_pham,SFG-SF-03-006,Sofa giường thông minh gấp gọn SFG #6,Cái,87,19,11,95,30
4,thanh_pham,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Cái,1511,263,257,1517,30
4,thanh_pham,SFK-SF-06-001,Sofa phòng khách gỗ sồi SFK #1,Cái,1079,188,183,1084,30
4,thanh_pham,SFK-SF-06-002,Sofa phòng khách gỗ sồi SFK #2,Cái,647,113,110,650,30
4,thanh_pham,SFK-SF-06-003,Sofa phòng khách gỗ sồi SFK #3,Cái,432,75,73,434,30
4,thanh_pham,SFK-SF-06-004,Sofa phòng khách gỗ sồi SFK #4,Cái,345,60,59,346,30
4,thanh_pham,SFK-SF-06-005,Sofa phòng khách gỗ sồi SFK #5,Cái,216,37,37,216,30
4,thanh_pham,SFK-SF-06-006,Sofa phòng khách gỗ sồi SFK #6,Cái,86,15,15,86,30
4,thanh_pham,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Cái,1605,268,216,1657,30
4,thanh_pham,SFN-SF-09-001,Sofa nỉ văng tân cổ điển SFN #1,Cái,1146,192,154,1184,30
4,thanh_pham,SFN-SF-09-002,Sofa nỉ văng tân cổ điển SFN #2,Cái,688,115,92,711,30
4,thanh_pham,SFN-SF-09-003,Sofa nỉ văng tân cổ điển SFN #3,Cái,459,77,62,474,30
4,thanh_pham,SFN-SF-09-004,Sofa nỉ văng tân cổ điển SFN #4,Cái,367,61,49,379,30
4,thanh_pham,SFN-SF-09-005,Sofa nỉ văng tân cổ điển SFN #5,Cái,229,38,31,236,30
4,thanh_pham,SFN-SF-09-006,Sofa nỉ văng tân cổ điển SFN #6,Cái,92,15,12,95,30
4,thanh_pham,SFY-SF-05,Sofa tình yêu da bóng SFY,Cái,1397,258,189,1466,30
4,thanh_pham,SFY-SF-05-001,Sofa tình yêu da bóng SFY #1,Cái,998,185,135,1048,30
4,thanh_pham,SFY-SF-05-002,Sofa tình yêu da bóng SFY #2,Cái,599,111,81,629,30
4,thanh_pham,SFY-SF-05-003,Sofa tình yêu da bóng SFY #3,Cái,399,74,54,419,30
4,thanh_pham,SFY-SF-05-004,Sofa tình yêu da bóng SFY #4,Cái,319,59,43,335,30
4,thanh_pham,SFY-SF-05-005,Sofa tình yêu da bóng SFY #5,Cái,200,37,27,210,30
4,thanh_pham,SFY-SF-05-006,Sofa tình yêu da bóng SFY #6,Cái,80,15,11,84,30
4,thanh_pham,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Cái,1375,348,301,1422,30
4,thanh_pham,TBP-KB-06-001,Tủ bếp gỗ công nghiệp cao cấp TBP #1,Cái,982,248,215,1015,30
4,thanh_pham,TBP-KB-06-002,Tủ bếp gỗ công nghiệp cao cấp TBP #2,Cái,589,149,129,609,30
4,thanh_pham,TBP-KB-06-003,Tủ bếp gỗ công nghiệp cao cấp TBP #3,Cái,393,99,86,406,30
4,thanh_pham,TBP-KB-06-004,Tủ bếp gỗ công nghiệp cao cấp TBP #4,Cái,314,80,69,325,30
4,thanh_pham,TBP-KB-06-005,Tủ bếp gỗ công nghiệp cao cấp TBP #5,Cái,196,50,43,203,30
4,thanh_pham,TBP-KB-06-006,Tủ bếp gỗ công nghiệp cao cấp TBP #6,Cái,79,20,17,82,30
4,thanh_pham,TCV-DC-03,Tranh canvas treo phòng khách TCV,Cái,3701,673,453,3921,30
4,thanh_pham,TCV-DC-03-001,Tranh canvas treo phòng khách TCV #1,Cái,2644,481,323,2802,30
4,thanh_pham,TCV-DC-03-002,Tranh canvas treo phòng khách TCV #2,Cái,1586,288,194,1680,30
4,thanh_pham,TCV-DC-03-003,Tranh canvas treo phòng khách TCV #3,Cái,1057,192,129,1120,30
4,thanh_pham,TCV-DC-03-004,Tranh canvas treo phòng khách TCV #4,Cái,846,154,103,897,30
4,thanh_pham,TCV-DC-03-005,Tranh canvas treo phòng khách TCV #5,Cái,529,96,65,560,30
4,thanh_pham,TCV-DC-03-006,Tranh canvas treo phòng khách TCV #6,Cái,212,38,26,224,30
4,thanh_pham,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Cái,1230,335,261,1304,30
4,thanh_pham,TDG-KB-08-001,Tủ đầu giường 2 ngăn kéo TDG #1,Cái,879,239,187,931,30
4,thanh_pham,TDG-KB-08-002,Tủ đầu giường 2 ngăn kéo TDG #2,Cái,527,143,112,558,30
4,thanh_pham,TDG-KB-08-003,Tủ đầu giường 2 ngăn kéo TDG #3,Cái,351,96,75,372,30
4,thanh_pham,TDG-KB-08-004,Tủ đầu giường 2 ngăn kéo TDG #4,Cái,281,77,60,298,30
4,thanh_pham,TDG-KB-08-005,Tủ đầu giường 2 ngăn kéo TDG #5,Cái,176,48,37,187,30
4,thanh_pham,TDG-KB-08-006,Tủ đầu giường 2 ngăn kéo TDG #6,Cái,70,19,15,74,30
4,thanh_pham,TG-KB-04,Tủ giày thông minh 3 tầng TG,Cái,1432,278,250,1460,30
4,thanh_pham,TG-KB-04-001,Tủ giày thông minh 3 tầng TG #1,Cái,1023,199,179,1043,30
4,thanh_pham,TG-KB-04-002,Tủ giày thông minh 3 tầng TG #2,Cái,614,119,107,626,30
4,thanh_pham,TG-KB-04-003,Tủ giày thông minh 3 tầng TG #3,Cái,409,79,71,417,30
4,thanh_pham,TG-KB-04-004,Tủ giày thông minh 3 tầng TG #4,Cái,327,64,57,334,30
4,thanh_pham,TG-KB-04-005,Tủ giày thông minh 3 tầng TG #5,Cái,204,40,36,208,30
4,thanh_pham,TG-KB-04-006,Tủ giày thông minh 3 tầng TG #6,Cái,82,16,14,84,30
4,thanh_pham,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Cái,3209,708,748,3169,30
4,thanh_pham,TLS-DC-06-001,Thảm lót sàn dệt tay họa tiết TLS #1,Cái,2292,506,534,2264,30
4,thanh_pham,TLS-DC-06-002,Thảm lót sàn dệt tay họa tiết TLS #2,Cái,1376,303,320,1359,30
4,thanh_pham,TLS-DC-06-003,Thảm lót sàn dệt tay họa tiết TLS #3,Cái,917,202,213,906,30
4,thanh_pham,TLS-DC-06-004,Thảm lót sàn dệt tay họa tiết TLS #4,Cái,734,162,171,725,30
4,thanh_pham,TLS-DC-06-005,Thảm lót sàn dệt tay họa tiết TLS #5,Cái,459,101,107,453,30
4,thanh_pham,TLS-DC-06-006,Thảm lót sàn dệt tay họa tiết TLS #6,Cái,183,41,43,181,30
4,thanh_pham,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Cái,1837,300,190,1947,30
4,thanh_pham,TQA-KB-01-001,Tủ quần áo 4 cánh gỗ thông TQA #1,Cái,1313,214,136,1391,30
4,thanh_pham,TQA-KB-01-002,Tủ quần áo 4 cánh gỗ thông TQA #2,Cái,788,128,82,834,30
4,thanh_pham,TQA-KB-01-003,Tủ quần áo 4 cánh gỗ thông TQA #3,Cái,525,86,54,557,30
4,thanh_pham,TQA-KB-01-004,Tủ quần áo 4 cánh gỗ thông TQA #4,Cái,420,68,44,444,30
4,thanh_pham,TQA-KB-01-005,Tủ quần áo 4 cánh gỗ thông TQA #5,Cái,262,43,27,278,30
4,thanh_pham,TQA-KB-01-006,Tủ quần áo 4 cánh gỗ thông TQA #6,Cái,105,17,11,111,30
4,thanh_pham,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Cái,1585,342,269,1658,30
4,thanh_pham,TRA-KB-05-001,Tủ rượu âm tường gỗ mun TRA #1,Cái,1132,244,192,1184,30
4,thanh_pham,TRA-KB-05-002,Tủ rượu âm tường gỗ mun TRA #2,Cái,679,147,116,710,30
4,thanh_pham,TRA-KB-05-003,Tủ rượu âm tường gỗ mun TRA #3,Cái,453,98,77,474,30
4,thanh_pham,TRA-KB-05-004,Tủ rượu âm tường gỗ mun TRA #4,Cái,362,78,62,378,30
4,thanh_pham,TRA-KB-05-005,Tủ rượu âm tường gỗ mun TRA #5,Cái,227,49,39,237,30
4,thanh_pham,TRA-KB-05-006,Tủ rượu âm tường gỗ mun TRA #6,Cái,91,19,15,95,30
4,thanh_pham,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Cái,1513,265,168,1610,30
4,thanh_pham,TTL-KB-09-001,Tủ tài liệu văn phòng nhiều ngăn TTL #1,Cái,1081,189,120,1150,30
4,thanh_pham,TTL-KB-09-002,Tủ tài liệu văn phòng nhiều ngăn TTL #2,Cái,648,113,72,689,30
4,thanh_pham,TTL-KB-09-003,Tủ tài liệu văn phòng nhiều ngăn TTL #3,Cái,432,76,48,460,30
4,thanh_pham,TTL-KB-09-004,Tủ tài liệu văn phòng nhiều ngăn TTL #4,Cái,346,61,39,368,30
4,thanh_pham,TTL-KB-09-005,Tủ tài liệu văn phòng nhiều ngăn TTL #5,Cái,216,38,24,230,30
4,thanh_pham,TTL-KB-09-006,Tủ tài liệu văn phòng nhiều ngăn TTL #6,Cái,86,15,10,91,30
5,nguyen_lieu_chinh,GO-NL-013,Gỗ gõ đỏ Nam Phi dày 20mm,m3,2934.27,234.74,205.4,2963.61,36
5,nguyen_lieu_chinh,GO-NL-018,Gỗ gõ đỏ Nam Phi cỡ nhỏ,m3,363.34,29.07,25.43,366.98,104
5,nguyen_lieu_chinh,GO-NL-001,Gỗ óc chó Mỹ dày 20mm,m3,2224.43,177.95,155.71,2246.67,67
5,nguyen_lieu_chinh,GO-NL-032,Gỗ xoan đào Gia Lai dày 30mm,m3,4172.84,333.83,292.1,4214.57,43
5,nguyen_lieu_chinh,GO-NL-022,Gỗ hương Lào cỡ lớn,m3,2742.87,219.43,192.0,2770.3,80
5,nguyen_lieu_chinh,GO-NL-026,Gỗ thông ghép thanh dày 30mm,m3,2409.16,192.73,168.64,2433.25,44
5,nguyen_lieu_chinh,GO-NL-033,Gỗ xoan đào Gia Lai dày 50mm,m3,2404.62,192.37,168.32,2428.67,82
5,nguyen_lieu_chinh,GO-NL-030,Gỗ thông ghép thanh cỡ nhỏ,m3,279.96,22.4,19.6,282.76,138
5,nguyen_lieu_chinh,GO-NL-021,Gỗ hương Lào dày 50mm,m3,1308.9,104.71,91.62,1321.99,119
5,nguyen_lieu_chinh,GO-NL-034,Gỗ xoan đào Gia Lai cỡ lớn,m3,5272.55,421.8,369.08,5325.27,140
5,nguyen_lieu_chinh,GO-NL-004,Gỗ óc chó Mỹ cỡ lớn,m3,542.69,43.42,37.99,548.12,129
5,nguyen_lieu_chinh,GO-NL-023,Gỗ hương Lào cỡ trung,m3,1797.47,143.8,125.82,1815.45,23
5,nguyen_lieu_chinh,GO-NL-009,Gỗ sồi Nga dày 50mm,m3,1272.88,101.83,89.1,1285.61,116
5,nguyen_lieu_chinh,GO-NL-017,Gỗ gõ đỏ Nam Phi cỡ trung,m3,824.13,65.93,57.69,832.37,71
5,nguyen_lieu_chinh,GO-NL-011,Gỗ sồi Nga cỡ trung,m3,1765.02,141.2,123.55,1782.67,80
5,nguyen_lieu_chinh,GO-NL-015,Gỗ gõ đỏ Nam Phi dày 50mm,m3,375.23,30.02,26.27,378.98,5
5,nguyen_lieu_chinh,GO-NL-007,Gỗ sồi Nga dày 20mm,m3,2520.05,201.6,176.4,2545.25,125
5,nguyen_lieu_chinh,GO-NL-006,Gỗ óc chó Mỹ cỡ nhỏ,m3,5578.8,446.3,390.52,5634.58,8
5,nguyen_lieu_chinh,GO-NL-031,Gỗ xoan đào Gia Lai dày 20mm,m3,387.73,31.02,27.14,391.61,138
5,nguyen_lieu_chinh,GO-NL-003,Gỗ óc chó Mỹ dày 50mm,m3,3998.63,319.89,279.9,4038.62,90
5,nguyen_lieu_chinh,GO-NL-014,Gỗ gõ đỏ Nam Phi dày 30mm,m3,1767.35,141.39,123.71,1785.03,26
5,nguyen_lieu_chinh,GO-NL-028,Gỗ thông ghép thanh cỡ lớn,m3,2980.8,238.46,208.66,3010.6,18
5,nguyen_lieu_chinh,GO-NL-035,Gỗ xoan đào Gia Lai cỡ trung,m3,1530.28,122.42,107.12,1545.58,142
5,nguyen_lieu_chinh,GO-NL-016,Gỗ gõ đỏ Nam Phi cỡ lớn,m3,1408.08,112.65,98.57,1422.16,116
5,nguyen_lieu_chinh,GO-NL-020,Gỗ hương Lào dày 30mm,m3,1322.63,105.81,92.58,1335.86,72
5,nguyen_lieu_chinh,GO-NL-027,Gỗ thông ghép thanh dày 50mm,m3,2854.1,228.33,199.79,2882.64,25
5,nguyen_lieu_chinh,GO-NL-012,Gỗ sồi Nga cỡ nhỏ,m3,795.17,63.61,55.66,803.12,48
5,nguyen_lieu_chinh,GO-NL-019,Gỗ hương Lào dày 20mm,m3,5324.02,425.92,372.68,5377.26,108
5,nguyen_lieu_chinh,GO-NL-002,Gỗ óc chó Mỹ dày 30mm,m3,3013.46,241.08,210.94,3043.6,98
5,nguyen_lieu_chinh,GO-NL-025,Gỗ thông ghép thanh dày 20mm,m3,5316.38,425.31,372.15,5369.54,144
5,nguyen_lieu_chinh,GO-NL-008,Gỗ sồi Nga dày 30mm,m3,1748.82,139.91,122.42,1766.31,36
5,nguyen_lieu_chinh,GO-NL-024,Gỗ hương Lào cỡ nhỏ,m3,815.2,65.22,57.06,823.36,42
5,nguyen_lieu_chinh,GO-NL-010,Gỗ sồi Nga cỡ lớn,m3,2797.37,223.79,195.82,2825.34,96
5,nguyen_lieu_chinh,GO-NL-005,Gỗ óc chó Mỹ cỡ trung,m3,1552.54,124.2,108.68,1568.06,41
5,nguyen_lieu_chinh,GO-NL-029,Gỗ thông ghép thanh cỡ trung,m3,527.26,42.18,36.91,532.53,70
5,nguyen_lieu_chinh,GO-NL-013-001,Gỗ gõ đỏ Nam Phi dày 20mm #1,m3,4213.31,337.06,294.93,4255.44,41
5,nguyen_lieu_chinh,GO-NL-018-001,Gỗ gõ đỏ Nam Phi cỡ nhỏ #1,m3,529.87,42.39,37.09,535.17,109
5,nguyen_lieu_chinh,GO-NL-001-001,Gỗ óc chó Mỹ dày 20mm #1,m3,2878.67,230.29,201.51,2907.45,72
5,nguyen_lieu_chinh,GO-NL-032-001,Gỗ xoan đào Gia Lai dày 30mm #1,m3,3110.31,248.83,217.72,3141.42,48
5,nguyen_lieu_chinh,GO-NL-022-001,Gỗ hương Lào cỡ lớn #1,m3,4454.58,356.37,311.82,4499.13,85
5,nguyen_lieu_chinh,GO-NL-026-001,Gỗ thông ghép thanh dày 30mm #1,m3,2065.0,165.2,144.55,2085.65,49
5,nguyen_lieu_chinh,GO-NL-033-001,Gỗ xoan đào Gia Lai dày 50mm #1,m3,1832.09,146.57,128.25,1850.41,87
5,nguyen_lieu_chinh,GO-NL-030-001,Gỗ thông ghép thanh cỡ nhỏ #1,m3,281.23,22.5,19.69,284.04,143
5,nguyen_lieu_chinh,GO-NL-021-001,Gỗ hương Lào dày 50mm #1,m3,1877.99,150.24,131.46,1896.77,124
5,nguyen_lieu_chinh,GO-NL-034-001,Gỗ xoan đào Gia Lai cỡ lớn #1,m3,2434.89,194.79,170.44,2459.24,145
5,nguyen_lieu_chinh,GO-NL-004-001,Gỗ óc chó Mỹ cỡ lớn #1,m3,1125.58,90.05,78.79,1136.84,119
5,nguyen_lieu_chinh,GO-NL-023-001,Gỗ hương Lào cỡ trung #1,m3,3370.25,269.62,235.92,3403.95,13
5,nguyen_lieu_chinh,GO-NL-009-001,Gỗ sồi Nga dày 50mm #1,m3,3294.51,263.56,230.62,3327.45,106
5,nguyen_lieu_chinh,GO-NL-017-001,Gỗ gõ đỏ Nam Phi cỡ trung #1,m3,1053.06,84.24,73.71,1063.59,61
5,nguyen_lieu_chinh,GO-NL-011-001,Gỗ sồi Nga cỡ trung #1,m3,3715.83,297.27,260.11,3752.99,70
5,nguyen_lieu_chinh,GO-NL-015-001,Gỗ gõ đỏ Nam Phi dày 50mm #1,m3,562.85,45.03,39.4,568.48,8
5,nguyen_lieu_chinh,GO-NL-007-001,Gỗ sồi Nga dày 20mm #1,m3,2443.69,195.5,171.06,2468.13,130
5,nguyen_lieu_chinh,GO-NL-006-001,Gỗ óc chó Mỹ cỡ nhỏ #1,m3,5029.37,402.35,352.06,5079.66,13
5,nguyen_lieu_chinh,GO-NL-031-001,Gỗ xoan đào Gia Lai dày 20mm #1,m3,364.13,29.13,25.49,367.77,143
5,nguyen_lieu_chinh,GO-NL-003-001,Gỗ óc chó Mỹ dày 50mm #1,m3,3869.04,309.52,270.83,3907.73,95
5,nguyen_lieu_chinh,GO-NL-014-001,Gỗ gõ đỏ Nam Phi dày 30mm #1,m3,2094.64,167.57,146.62,2115.59,31
5,nguyen_lieu_chinh,GO-NL-028-001,Gỗ thông ghép thanh cỡ lớn #1,m3,3477.6,278.21,243.43,3512.38,23
5,nguyen_lieu_chinh,GO-NL-035-001,Gỗ xoan đào Gia Lai cỡ trung #1,m3,2520.46,201.64,176.43,2545.67,147
5,nguyen_lieu_chinh,GO-NL-016-001,Gỗ gõ đỏ Nam Phi cỡ lớn #1,m3,1124.51,89.96,78.72,1135.75,121
5,nguyen_lieu_chinh,GO-NL-020-001,Gỗ hương Lào dày 30mm #1,m3,716.01,57.28,50.12,723.17,77
5,nguyen_lieu_chinh,GO-NL-027-001,Gỗ thông ghép thanh dày 50mm #1,m3,1556.78,124.54,108.97,1572.35,15
5,nguyen_lieu_chinh,GO-NL-012-001,Gỗ sồi Nga cỡ nhỏ #1,m3,605.84,48.47,42.41,611.9,38
5,nguyen_lieu_chinh,GO-NL-019-001,Gỗ hương Lào dày 20mm #1,m3,5236.02,418.88,366.52,5288.38,98
5,nguyen_lieu_chinh,GO-NL-002-001,Gỗ óc chó Mỹ dày 30mm #1,m3,2161.83,172.95,151.33,2183.45,88
5,nguyen_lieu_chinh,GO-NL-025-001,Gỗ thông ghép thanh dày 20mm #1,m3,2913.78,233.1,203.96,2942.92,134
5,nguyen_lieu_chinh,GO-NL-008-001,Gỗ sồi Nga dày 30mm #1,m3,3206.16,256.49,224.43,3238.22,41
5,nguyen_lieu_chinh,GO-NL-024-001,Gỗ hương Lào cỡ nhỏ #1,m3,493.82,39.51,34.57,498.76,47
5,nguyen_lieu_chinh,GO-NL-010-001,Gỗ sồi Nga cỡ lớn #1,m3,4977.68,398.21,348.44,5027.45,101
5,nguyen_lieu_chinh,GO-NL-005-001,Gỗ óc chó Mỹ cỡ trung #1,m3,1068.2,85.46,74.77,1078.89,46
5,nguyen_lieu_chinh,GO-NL-029-001,Gỗ thông ghép thanh cỡ trung #1,m3,237.86,19.03,16.65,240.24,75
5,nguyen_lieu_chinh,GO-NL-013-002,Gỗ gõ đỏ Nam Phi dày 20mm #2,m3,3159.98,252.8,221.2,3191.58,46
5,nguyen_lieu_chinh,GO-NL-018-002,Gỗ gõ đỏ Nam Phi cỡ nhỏ #2,m3,282.6,22.61,19.78,285.43,114
5,nguyen_lieu_chinh,GO-NL-001-002,Gỗ óc chó Mỹ dày 20mm #2,m3,3177.75,254.22,222.44,3209.53,77
5,nguyen_lieu_chinh,GO-NL-032-002,Gỗ xoan đào Gia Lai dày 30mm #2,m3,3477.37,278.19,243.42,3512.14,53
5,nguyen_lieu_chinh,GO-NL-022-002,Gỗ hương Lào cỡ lớn #2,m3,4310.22,344.82,301.72,4353.32,90
5,nguyen_lieu_chinh,GO-NL-026-002,Gỗ thông ghép thanh dày 30mm #2,m3,2753.33,220.27,192.73,2780.87,39
5,nguyen_lieu_chinh,GO-NL-033-002,Gỗ xoan đào Gia Lai dày 50mm #2,m3,2841.83,227.35,198.93,2870.25,77
5,nguyen_lieu_chinh,GO-NL-030-002,Gỗ thông ghép thanh cỡ nhỏ #2,m3,195.97,15.68,13.72,197.93,133
5,nguyen_lieu_chinh,GO-NL-021-002,Gỗ hương Lào dày 50mm #2,m3,2399.65,191.97,167.98,2423.64,114
5,nguyen_lieu_chinh,GO-NL-034-002,Gỗ xoan đào Gia Lai cỡ lớn #2,m3,4393.79,351.5,307.57,4437.72,135
5,nguyen_lieu_chinh,GO-NL-004-002,Gỗ óc chó Mỹ cỡ lớn #2,m3,482.39,38.59,33.77,487.21,124
5,nguyen_lieu_chinh,GO-NL-023-002,Gỗ hương Lào cỡ trung #2,m3,3338.16,267.05,233.67,3371.54,18
5,nguyen_lieu_chinh,GO-NL-009-002,Gỗ sồi Nga dày 50mm #2,m3,2333.61,186.69,163.35,2356.95,111
5,nguyen_lieu_chinh,GO-NL-017-002,Gỗ gõ đỏ Nam Phi cỡ trung #2,m3,588.67,47.09,41.21,594.55,66
5,nguyen_lieu_chinh,GO-NL-011-002,Gỗ sồi Nga cỡ trung #2,m3,2353.36,188.27,164.74,2376.89,75
5,nguyen_lieu_chinh,GO-NL-015-002,Gỗ gõ đỏ Nam Phi dày 50mm #2,m3,562.85,45.03,39.4,568.48,13
5,nguyen_lieu_chinh,GO-NL-007-002,Gỗ sồi Nga dày 20mm #2,m3,1832.77,146.62,128.29,1851.1,135
5,nguyen_lieu_chinh,GO-NL-006-002,Gỗ óc chó Mỹ cỡ nhỏ #2,m3,4649.0,371.92,325.43,4695.49,18
5,nguyen_lieu_chinh,GO-NL-031-002,Gỗ xoan đào Gia Lai dày 20mm #2,m3,853.0,68.24,59.71,861.53,148
5,nguyen_lieu_chinh,GO-NL-003-002,Gỗ óc chó Mỹ dày 50mm #2,m3,6220.09,497.61,435.41,6282.29,100
5,nguyen_lieu_chinh,GO-NL-014-002,Gỗ gõ đỏ Nam Phi dày 30mm #2,m3,2749.21,219.94,192.44,2776.71,21
5,nguyen_lieu_chinh,GO-NL-028-002,Gỗ thông ghép thanh cỡ lớn #2,m3,4305.61,344.45,301.39,4348.67,13
5,nguyen_lieu_chinh,GO-NL-035-002,Gỗ xoan đào Gia Lai cỡ trung #2,m3,1808.51,144.68,126.6,1826.59,137
5,nguyen_lieu_chinh,GO-NL-016-002,Gỗ gõ đỏ Nam Phi cỡ lớn #2,m3,880.05,70.4,61.6,888.85,111
5,nguyen_lieu_chinh,GO-NL-020-002,Gỗ hương Lào dày 30mm #2,m3,1133.68,90.69,79.36,1145.01,67
5,nguyen_lieu_chinh,GO-NL-027-002,Gỗ thông ghép thanh dày 50mm #2,m3,1297.32,103.79,90.81,1310.3,20
5,nguyen_lieu_chinh,GO-NL-012-002,Gỗ sồi Nga cỡ nhỏ #2,m3,1457.81,116.62,102.05,1472.38,43
5,nguyen_lieu_chinh,GO-NL-019-002,Gỗ hương Lào dày 20mm #2,m3,4840.02,387.2,338.8,4888.42,103
5,nguyen_lieu_chinh,GO-NL-002-002,Gỗ óc chó Mỹ dày 30mm #2,m3,3515.71,281.26,246.1,3550.87,93
5,nguyen_lieu_chinh,GO-NL-025-002,Gỗ thông ghép thanh dày 20mm #2,m3,2044.76,163.58,143.13,2065.21,139
5,nguyen_lieu_chinh,GO-NL-008-002,Gỗ sồi Nga dày 30mm #2,m3,2841.83,227.35,198.93,2870.25,46
5,nguyen_lieu_chinh,GO-NL-024-002,Gỗ hương Lào cỡ nhỏ #2,m3,815.2,65.22,57.06,823.36,52
5,nguyen_lieu_chinh,GO-NL-010-002,Gỗ sồi Nga cỡ lớn #2,m3,3147.05,251.76,220.29,3178.52,106
5,nguyen_lieu_chinh,GO-NL-005-002,Gỗ óc chó Mỹ cỡ trung #2,m3,955.41,76.43,66.88,964.96,51
5,nguyen_lieu_chinh,GO-NL-029-002,Gỗ thông ghép thanh cỡ trung #2,m3,376.61,30.13,26.36,380.38,80
5,nguyen_lieu_chinh,GO-NL-013-003,Gỗ gõ đỏ Nam Phi dày 20mm #3,m3,3611.41,288.91,252.8,3647.52,36
5,nguyen_lieu_chinh,GO-NL-018-003,Gỗ gõ đỏ Nam Phi cỡ nhỏ #3,m3,741.82,59.35,51.93,749.24,104
5,nguyen_lieu_chinh,GO-NL-001-003,Gỗ óc chó Mỹ dày 20mm #3,m3,5757.34,460.59,403.01,5814.92,67
5,nguyen_lieu_chinh,GO-NL-032-003,Gỗ xoan đào Gia Lai dày 30mm #3,m3,4443.31,355.46,311.03,4487.74,43
5,nguyen_lieu_chinh,GO-NL-022-003,Gỗ hương Lào cỡ lớn #3,m3,4454.58,356.37,311.82,4499.13,80
5,nguyen_lieu_chinh,GO-NL-026-003,Gỗ thông ghép thanh dày 30mm #3,m3,2839.37,227.15,198.76,2867.76,44
5,nguyen_lieu_chinh,GO-NL-033-003,Gỗ xoan đào Gia Lai dày 50mm #3,m3,1665.54,133.24,116.59,1682.19,82
5,nguyen_lieu_chinh,GO-NL-030-003,Gỗ thông ghép thanh cỡ nhỏ #3,m3,302.86,24.23,21.2,305.89,138
5,nguyen_lieu_chinh,GO-NL-021-003,Gỗ hương Lào dày 50mm #3,m3,1707.26,136.58,119.51,1724.33,119
5,nguyen_lieu_chinh,GO-NL-034-003,Gỗ xoan đào Gia Lai cỡ lớn #3,m3,3478.42,278.27,243.49,3513.2,140
