month,customer_name,product_code,product_name,category,ton_qty,ton_vol,ton_vnd,ton_usd,nhap_qty,nhap_vol,nhap_vnd,nhap_usd,xuat_qty,xuat_vol,xuat_vnd,xuat_usd,cuoi_qty,cuoi_vol,cuoi_vnd,cuoi_usd
4,Chuỗi Siêu thị Nội thất Đẹp,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,528,79.2,250983120,10457.63,128,19.2,60844320,2535.18,118,17.7,56090880,2337.12,538,80.7,255736560,10655.69
4,Công ty Cổ phần Đầu tư Phú Mỹ,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,367,55.05,174452160,7268.84,89,13.35,42305760,1762.74,82,12.3,38978400,1624.1,374,56.1,177779520,7407.48
4,Nội thất Nhà Xinh Sài Gòn,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,164,24.6,77956800,3248.2,40,6.0,19013760,792.24,37,5.55,17587920,732.83,167,25.05,79382640,3307.61
4,Văn phòng Đại diện WoodTech VN,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,217,32.55,103150320,4297.93,53,7.95,25193280,1049.72,49,7.35,23292000,970.5,221,33.15,105051600,4377.15
4,Công ty TNHH Decor & Art Hà Nội,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,528,79.2,250983120,10457.63,128,19.2,60844320,2535.18,118,17.7,56090880,2337.12,538,80.7,255736560,10655.69
4,Công ty Phát triển Đô thị Thăng Long,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,453,67.95,215332080,8972.17,110,16.5,52288080,2178.67,102,15.3,48485280,2020.22,461,69.15,219134880,9130.62
4,Tổng công ty Lâm nghiệp VinaWood,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,453,67.95,215332080,8972.17,110,16.5,52288080,2178.67,102,15.3,48485280,2020.22,461,69.15,219134880,9130.62
4,Công ty TNHH Kiến trúc Nhà Việt,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,474,71.1,225314400,9388.1,115,17.25,54664800,2277.7,106,15.9,50386800,2099.45,483,72.45,229592400,9566.35
4,Đại lý Phân phối Nội thất Minh Hải,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,281,42.15,133572480,5565.52,68,10.2,32323680,1346.82,63,9.45,29946960,1247.79,286,42.9,135949200,5664.55
4,Chuỗi Homestay Cát Bà Eco,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,399,59.85,189663360,7902.64,97,14.55,46108560,1921.19,89,13.35,42305760,1762.74,407,61.05,193466160,8061.09
4,Công ty Cổ phần Địa ốc Hưng Thịnh,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,357,53.55,169698720,7070.78,87,13.05,41355120,1723.13,80,12.0,38027760,1584.49,364,54.6,173026080,7209.42
4,Nội thất Thông minh SmartHome,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,389,58.35,184909920,7704.58,95,14.25,45157920,1881.58,87,13.05,41355120,1723.13,397,59.55,188712720,7863.03
4,Công ty TNHH WoodStyle Việt Nam,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,271,40.65,128819040,5367.46,66,9.9,31372800,1307.2,61,9.15,28996080,1208.17,276,41.4,131195760,5466.49
4,Kiến trúc & Nội thất Hoàng Hoan,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,303,45.45,144030000,6001.25,74,11.1,35175600,1465.65,68,10.2,32323680,1346.82,309,46.35,146881920,6120.08
4,Công ty Thiết kế Đô thị Á Đông,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,249,37.35,118361280,4931.72,61,9.15,28996080,1208.17,56,8.4,26619360,1109.14,254,38.1,120738000,5030.75
4,Tổng thầu Xây dựng Hòa Bình Group,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,635,95.25,301845120,12576.88,154,23.1,73203360,3050.14,142,21.3,67499280,2812.47,647,97.05,307549200,12814.55
4,Công ty Cổ phần Kiến trúc Xinh,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,421,63.15,200120880,8338.37,102,15.3,48485280,2020.22,94,14.1,44682480,1861.77,429,64.35,203923680,8496.82
4,Đại lý Bán lẻ Mộc Lan,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,421,63.15,200120880,8338.37,102,15.3,48485280,2020.22,94,14.1,44682480,1861.77,429,64.35,203923680,8496.82
4,Homestay & Resort Hội An Green,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,324,48.6,154012320,6417.18,79,11.85,37552320,1564.68,73,10.95,34700400,1445.85,330,49.5,156864240,6536.01
4,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,357,53.55,169698720,7070.78,87,13.05,41355120,1723.13,80,12.0,38027760,1584.49,364,54.6,173026080,7209.42
4,Công ty Cổ phần Decor Việt Nam,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,260,39.0,123590160,5149.59,63,9.45,29946960,1247.79,58,8.7,27570000,1148.75,265,39.75,125967120,5248.63
4,Tổng thầu Nội thất Trường Thành,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,303,45.45,144030000,6001.25,74,11.1,35175600,1465.65,68,10.2,32323680,1346.82,309,46.35,146881920,6120.08
4,Đại lý Xuất khẩu Gỗ Việt,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,335,50.25,159241200,6635.05,81,12.15,38503200,1604.3,75,11.25,35651040,1485.46,341,51.15,162093360,6753.89
4,Công ty TNHH Nội thất Mộc Mỹ Gia,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,263,39.45,85454640,3560.61,52,7.8,16896000,704.0,38,5.7,12347040,514.46,277,41.55,90003600,3750.15
4,Tập đoàn Xây dựng & Kiến trúc An Phong,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,403,60.45,130944000,5456.0,80,12.0,25993920,1083.08,58,8.7,18845520,785.23,425,63.75,138092400,5753.85
4,Tổng thầu Decor Đông Dương,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,295,44.25,95852160,3993.84,59,8.85,19170480,798.77,43,6.45,13971600,582.15,311,46.65,101051040,4210.46
4,Đại lý Xuất nhập khẩu Mộc Việt Hùng,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,306,45.9,99426480,4142.77,61,9.15,19820400,825.85,44,6.6,14296560,595.69,323,48.45,104950320,4372.93
4,Công ty Cổ phần Mỹ Nghệ Cát Tường,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,241,36.15,78306480,3262.77,48,7.2,15596400,649.85,35,5.25,11372400,473.85,254,38.1,82530480,3438.77
4,Khách sạn Grand Palace Heritage,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,447,67.05,145240560,6051.69,89,13.35,28918080,1204.92,65,9.75,21120000,880.0,471,70.65,153038640,6376.61
4,Công ty Thiết kế Không Gian Xanh,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,468,70.2,152064000,6336.0,93,13.95,30217920,1259.08,68,10.2,22094640,920.61,493,73.95,160187280,6674.47
4,Chuỗi Siêu thị Nội thất Đẹp,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,284,42.6,92278080,3844.92,57,8.55,18520560,771.69,41,6.15,13321920,555.08,300,45.0,97476720,4061.53
4,Công ty Cổ phần Đầu tư Phú Mỹ,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,501,75.15,162786480,6782.77,100,15.0,32492400,1353.85,73,10.95,23719440,988.31,528,79.2,171559440,7148.31
4,Nội thất Nhà Xinh Sài Gòn,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,306,45.9,99426480,4142.77,61,9.15,19820400,825.85,44,6.6,14296560,595.69,323,48.45,104950320,4372.93
4,Văn phòng Đại diện WoodTech VN,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,393,58.95,127694640,5320.61,78,11.7,25344000,1056.0,57,8.55,18520560,771.69,414,62.1,134518080,5604.92
4,Công ty TNHH Decor & Art Hà Nội,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,284,42.6,92278080,3844.92,57,8.55,18520560,771.69,41,6.15,13321920,555.08,300,45.0,97476720,4061.53
4,Công ty Phát triển Đô thị Thăng Long,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,403,60.45,130944000,5456.0,80,12.0,25993920,1083.08,58,8.7,18845520,785.23,425,63.75,138092400,5753.85
4,Tổng công ty Lâm nghiệp VinaWood,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,241,36.15,78306480,3262.77,48,7.2,15596400,649.85,35,5.25,11372400,473.85,254,38.1,82530480,3438.77
4,Công ty TNHH Kiến trúc Nhà Việt,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,219,32.85,71158080,2964.92,44,6.6,14296560,595.69,32,4.8,10397520,433.23,231,34.65,75057120,3127.38
4,Đại lý Phân phối Nội thất Minh Hải,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,328,49.2,106574640,4440.61,65,9.75,21120000,880.0,48,7.2,15596400,649.85,345,51.75,112098240,4670.76
4,Chuỗi Homestay Cát Bà Eco,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,284,42.6,92278080,3844.92,57,8.55,18520560,771.69,41,6.15,13321920,555.08,300,45.0,97476720,4061.53
4,Công ty Cổ phần Địa ốc Hưng Thịnh,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,273,40.95,88704000,3696.0,54,8.1,17545920,731.08,40,6.0,12996960,541.54,287,43.05,93252960,3885.54
4,Nội thất Thông minh SmartHome,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,295,44.25,95852160,3993.84,59,8.85,19170480,798.77,43,6.45,13971600,582.15,311,46.65,101051040,4210.46
4,Công ty TNHH WoodStyle Việt Nam,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,187,28.05,60760560,2531.69,37,5.55,12022080,500.92,27,4.05,8772960,365.54,197,29.55,64009680,2667.07
4,Kiến trúc & Nội thất Hoàng Hoan,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,209,31.35,67908960,2829.54,41,6.15,13321920,555.08,30,4.5,9747600,406.15,220,33.0,71483280,2978.47
4,Công ty Thiết kế Đô thị Á Đông,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,425,63.75,138092160,5753.84,85,12.75,27618480,1150.77,62,9.3,20145120,839.38,448,67.2,145565520,6065.23
4,Tổng thầu Xây dựng Hòa Bình Group,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,512,76.8,166360560,6931.69,102,15.3,33142080,1380.92,74,11.1,24044400,1001.85,540,81.0,175458240,7310.76
4,Công ty Cổ phần Kiến trúc Xinh,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,436,65.4,141666480,5902.77,87,13.05,28268400,1177.85,63,9.45,20470080,852.92,460,69.0,149464800,6227.7
4,Đại lý Bán lẻ Mộc Lan,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,360,54.0,116972160,4873.84,72,10.8,23394480,974.77,52,7.8,16896000,704.0,380,57.0,123470640,5144.61
4,Homestay & Resort Hội An Green,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,219,32.85,71158080,2964.92,44,6.6,14296560,595.69,32,4.8,10397520,433.23,231,34.65,75057120,3127.38
4,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,274,41.1,89028960,3709.54,54,8.1,17545920,731.08,40,6.0,12996960,541.54,288,43.2,93577920,3899.08
4,Công ty Cổ phần Decor Việt Nam,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,144,21.6,46788960,1949.54,29,4.35,9422880,392.62,21,3.15,6823440,284.31,152,22.8,49388400,2057.85
4,Tổng thầu Nội thất Trường Thành,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,273,40.95,88704000,3696.0,54,8.1,17545920,731.08,40,6.0,12996960,541.54,287,43.05,93252960,3885.54
4,Đại lý Xuất khẩu Gỗ Việt,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,544,81.6,176758080,7364.92,108,16.2,35091600,1462.15,79,11.85,25668960,1069.54,573,85.95,186180720,7757.53
4,Công ty TNHH Nội thất Mộc Mỹ Gia,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,309,46.35,119948400,4997.85,55,8.25,21349920,889.58,55,8.25,21349920,889.58,309,46.35,119948400,4997.85
4,Tập đoàn Xây dựng & Kiến trúc An Phong,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,513,76.95,199137360,8297.39,92,13.8,35712720,1488.03,91,13.65,35324640,1471.86,514,77.1,199525440,8313.56
4,Tổng thầu Decor Đông Dương,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,258,38.7,100151040,4172.96,46,6.9,17856480,744.02,46,6.9,17856480,744.02,258,38.7,100151040,4172.96
4,Đại lý Xuất nhập khẩu Mộc Việt Hùng,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,360,54.0,139745520,5822.73,64,9.6,24843600,1035.15,64,9.6,24843600,1035.15,360,54.0,139745520,5822.73
4,Công ty Cổ phần Mỹ Nghệ Cát Tường,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,207,31.05,80353680,3348.07,37,5.55,14362800,598.45,37,5.55,14362800,598.45,207,31.05,80353680,3348.07
4,Khách sạn Grand Palace Heritage,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,640,96.0,248436720,10351.53,115,17.25,44640960,1860.04,114,17.1,44252880,1843.87,641,96.15,248824800,10367.7
4,Công ty Thiết kế Không Gian Xanh,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,156,23.4,60556320,2523.18,28,4.2,10869120,452.88,28,4.2,10869120,452.88,156,23.4,60556320,2523.18
4,Chuỗi Siêu thị Nội thất Đẹp,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,462,69.3,179340240,7472.51,83,12.45,32219040,1342.46,82,12.3,31830960,1326.29,463,69.45,179728320,7488.68
4,Công ty Cổ phần Đầu tư Phú Mỹ,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,500,75.0,194091120,8087.13,90,13.5,34936320,1455.68,89,13.35,34548240,1439.51,501,75.15,194479200,8103.3
4,Nội thất Nhà Xinh Sài Gòn,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,271,40.65,105197280,4383.22,49,7.35,19020960,792.54,48,7.2,18632640,776.36,272,40.8,105585600,4399.4
4,Văn phòng Đại diện WoodTech VN,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,475,71.25,184386480,7682.77,85,12.75,32995440,1374.81,85,12.75,32995440,1374.81,475,71.25,184386480,7682.77
4,Công ty TNHH Decor & Art Hà Nội,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,640,96.0,248436720,10351.53,115,17.25,44640960,1860.04,114,17.1,44252880,1843.87,641,96.15,248824800,10367.7
4,Công ty Phát triển Đô thị Thăng Long,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,436,65.4,169247520,7051.98,78,11.7,30278160,1261.59,78,11.7,30278160,1261.59,436,65.4,169247520,7051.98
4,Tổng công ty Lâm nghiệp VinaWood,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,487,73.05,189044640,7876.86,87,13.05,33771840,1407.16,87,13.05,33771840,1407.16,487,73.05,189044640,7876.86
4,Công ty TNHH Kiến trúc Nhà Việt,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,589,88.35,228639360,9526.64,106,15.9,41147280,1714.47,105,15.75,40759200,1698.3,590,88.5,229027440,9542.81
4,Đại lý Phân phối Nội thất Minh Hải,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,653,97.95,253482960,10561.79,117,17.55,45417360,1892.39,116,17.4,45029040,1876.21,654,98.1,253871280,10577.97
4,Chuỗi Homestay Cát Bà Eco,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,347,52.05,134699280,5612.47,62,9.3,24067200,1002.8,62,9.3,24067200,1002.8,347,52.05,134699280,5612.47
4,Công ty Cổ phần Địa ốc Hưng Thịnh,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,449,67.35,174293760,7262.24,80,12.0,31054560,1293.94,80,12.0,31054560,1293.94,449,67.35,174293760,7262.24
4,Nội thất Thông minh SmartHome,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,245,36.75,95104560,3962.69,44,6.6,17080080,711.67,44,6.6,17080080,711.67,245,36.75,95104560,3962.69
4,Công ty TNHH WoodStyle Việt Nam,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,436,65.4,169247520,7051.98,78,11.7,30278160,1261.59,78,11.7,30278160,1261.59,436,65.4,169247520,7051.98
4,Kiến trúc & Nội thất Hoàng Hoan,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,437,65.55,169635600,7068.15,78,11.7,30278160,1261.59,78,11.7,30278160,1261.59,437,65.55,169635600,7068.15
4,Công ty Thiết kế Đô thị Á Đông,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,424,63.6,164589360,6857.89,76,11.4,29501760,1229.24,75,11.25,29113680,1213.07,425,63.75,164977440,6874.06
4,Tổng thầu Xây dựng Hòa Bình Group,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,271,40.65,105197280,4383.22,49,7.35,19020960,792.54,48,7.2,18632640,776.36,272,40.8,105585600,4399.4
4,Công ty Cổ phần Kiến trúc Xinh,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,296,44.4,114901920,4787.58,53,7.95,20573760,857.24,53,7.95,20573760,857.24,296,44.4,114901920,4787.58
4,Đại lý Bán lẻ Mộc Lan,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,526,78.9,204183840,8507.66,94,14.1,36489120,1520.38,94,14.1,36489120,1520.38,526,78.9,204183840,8507.66
4,Homestay & Resort Hội An Green,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,373,55.95,144792000,6033.0,67,10.05,26008320,1083.68,66,9.9,25620000,1067.5,374,56.1,145180320,6049.18
4,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,436,65.4,169247520,7051.98,78,11.7,30278160,1261.59,78,11.7,30278160,1261.59,436,65.4,169247520,7051.98
4,Công ty Cổ phần Decor Việt Nam,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,487,73.05,189044640,7876.86,87,13.05,33771840,1407.16,87,13.05,33771840,1407.16,487,73.05,189044640,7876.86
4,Tổng thầu Nội thất Trường Thành,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,398,59.7,154496640,6437.36,71,10.65,27560880,1148.37,71,10.65,27560880,1148.37,398,59.7,154496640,6437.36
4,Đại lý Xuất khẩu Gỗ Việt,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,220,33.0,85400160,3558.34,39,5.85,15139200,630.8,39,5.85,15139200,630.8,220,33.0,85400160,3558.34
4,Công ty TNHH Nội thất Mộc Mỹ Gia,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,298,44.7,89538240,3730.76,55,8.25,16525440,688.56,43,6.45,12919920,538.33,310,46.5,93143760,3880.99
4,Tập đoàn Xây dựng & Kiến trúc An Phong,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,143,21.45,42966480,1790.27,26,3.9,7812000,325.5,20,3.0,6009360,250.39,149,22.35,44769120,1865.38
4,Tổng thầu Decor Đông Dương,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,148,22.2,44468640,1852.86,27,4.05,8112480,338.02,21,3.15,6309840,262.91,154,23.1,46271280,1927.97
4,Đại lý Xuất nhập khẩu Mộc Việt Hùng,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,295,44.25,88637040,3693.21,54,8.1,16224960,676.04,42,6.3,12619440,525.81,307,46.05,92242560,3843.44
4,Công ty Cổ phần Mỹ Nghệ Cát Tường,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,151,22.65,45370080,1890.42,28,4.2,8412960,350.54,22,3.3,6610320,275.43,157,23.55,47172720,1965.53
4,Khách sạn Grand Palace Heritage,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,158,23.7,47473440,1978.06,29,4.35,8713440,363.06,23,3.45,6910560,287.94,164,24.6,49276320,2053.18
4,Công ty Thiết kế Không Gian Xanh,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,47,7.05,14121840,588.41,9,1.35,2704080,112.67,7,1.05,2103360,87.64,49,7.35,14722560,613.44
4,Chuỗi Siêu thị Nội thất Đẹp,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,184,27.6,55285440,2303.56,34,5.1,10215840,425.66,26,3.9,7812000,325.5,192,28.8,57689280,2403.72
4,Công ty Cổ phần Đầu tư Phú Mỹ,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,262,39.3,78721680,3280.07,48,7.2,14422320,600.93,38,5.7,11417760,475.74,272,40.8,81726240,3405.26
4,Nội thất Nhà Xinh Sài Gòn,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,143,21.45,42966480,1790.27,26,3.9,7812000,325.5,20,3.0,6009360,250.39,149,22.35,44769120,1865.38
4,Văn phòng Đại diện WoodTech VN,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,133,19.95,39961680,1665.07,24,3.6,7211040,300.46,19,2.85,5708880,237.87,138,20.7,41463840,1727.66
4,Công ty TNHH Decor & Art Hà Nội,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,138,20.7,41464080,1727.67,25,3.75,7511520,312.98,20,3.0,6009360,250.39,143,21.45,42966240,1790.26
4,Công ty Phát triển Đô thị Thăng Long,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,225,33.75,67604400,2816.85,42,6.3,12619440,525.81,32,4.8,9614880,400.62,235,35.25,70608960,2942.04
4,Tổng công ty Lâm nghiệp VinaWood,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,133,19.95,39961680,1665.07,24,3.6,7211040,300.46,19,2.85,5708880,237.87,138,20.7,41463840,1727.66
4,Công ty TNHH Kiến trúc Nhà Việt,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,117,17.55,35154240,1464.76,22,3.3,6610320,275.43,17,2.55,5107920,212.83,122,18.3,36656640,1527.36
4,Đại lý Phân phối Nội thất Minh Hải,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,169,25.35,50778480,2115.77,31,4.65,9314400,388.1,24,3.6,7211040,300.46,176,26.4,52881840,2203.41
4,Chuỗi Homestay Cát Bà Eco,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,86,12.9,25839840,1076.66,16,2.4,4807440,200.31,12,1.8,3605520,150.23,90,13.5,27041760,1126.74
4,Công ty Cổ phần Địa ốc Hưng Thịnh,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,176,26.4,52881600,2203.4,32,4.8,9614880,400.62,25,3.75,7511520,312.98,183,27.45,54984960,2291.04
4,Nội thất Thông minh SmartHome,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,151,22.65,45370080,1890.42,28,4.2,8412960,350.54,22,3.3,6610320,275.43,157,23.55,47172720,1965.53
4,Công ty TNHH WoodStyle Việt Nam,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,81,12.15,24337680,1014.07,15,2.25,4506960,187.79,12,1.8,3605520,150.23,84,12.6,25239120,1051.63
4,Kiến trúc & Nội thất Hoàng Hoan,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,130,19.5,39060240,1627.51,24,3.6,7211040,300.46,19,2.85,5708880,237.87,135,20.25,40562400,1690.1
4,Công ty Thiết kế Đô thị Á Đông,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,161,24.15,48374640,2015.61,30,4.5,9013920,375.58,23,3.45,6910560,287.94,168,25.2,50478000,2103.25
4,Tổng thầu Xây dựng Hòa Bình Group,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,233,34.95,70008240,2917.01,43,6.45,12919920,538.33,33,4.95,9915360,413.14,243,36.45,73012800,3042.2
4,Công ty Cổ phần Kiến trúc Xinh,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,125,18.75,37558080,1564.92,23,3.45,6910560,287.94,18,2.7,5408400,225.35,130,19.5,39060240,1627.51
4,Đại lý Bán lẻ Mộc Lan,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,197,29.55,59191440,2466.31,36,5.4,10816800,450.7,28,4.2,8412960,350.54,205,30.75,61595280,2566.47
4,Homestay & Resort Hội An Green,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,81,12.15,24337680,1014.07,15,2.25,4506960,187.79,12,1.8,3605520,150.23,84,12.6,25239120,1051.63
4,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,63,9.45,18929280,788.72,12,1.8,3605520,150.23,9,1.35,2704080,112.67,66,9.9,19830720,826.28
4,Công ty Cổ phần Decor Việt Nam,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,236,35.4,70909680,2954.57,43,6.45,12919920,538.33,34,5.1,10215840,425.66,245,36.75,73613760,3067.24
4,Tổng thầu Nội thất Trường Thành,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,104,15.6,31248240,1302.01,19,2.85,5708880,237.87,15,2.25,4506960,187.79,108,16.2,32450160,1352.09
4,Đại lý Xuất khẩu Gỗ Việt,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,176,26.4,52881600,2203.4,32,4.8,9614880,400.62,25,3.75,7511520,312.98,183,27.45,54984960,2291.04
4,Công ty TNHH Nội thất Mộc Mỹ Gia,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,145,21.75,136917360,5704.89,24,3.6,22662240,944.26,21,3.15,19829520,826.23,148,22.2,139750080,5822.92
