record_id,date,category_id,sub_category,amount_usd,description
REC-EXP-002187,2026-07-09,EXP_SELL,Chi phí vận chuyển thành phẩm,871.82,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 09/07
REC-EXP-002188,2026-07-10,EXP_SELL,Chi phí vận chuyển thành phẩm,1089.2,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 10/07
REC-EXP-002189,2026-07-11,EXP_SELL,Chi phí vận chuyển thành phẩm,1193.33,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 11/07
REC-EXP-002190,2026-07-12,EXP_SELL,Chi phí vận chuyển thành phẩm,731.25,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 12/07
REC-EXP-002191,2026-07-13,EXP_SELL,Chi phí vận chuyển thành phẩm,753.98,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 13/07
REC-EXP-002192,2026-07-14,EXP_SELL,Chi phí vận chuyển thành phẩm,1148.64,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 14/07
REC-EXP-002193,2026-07-15,EXP_SELL,Chi phí vận chuyển thành phẩm,1183.86,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 15/07
REC-EXP-002194,2026-07-16,EXP_SELL,Chi phí vận chuyển thành phẩm,504.41,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 16/07
REC-EXP-002195,2026-07-17,EXP_SELL,Chi phí vận chuyển thành phẩm,586.33,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 17/07
REC-EXP-002196,2026-07-18,EXP_SELL,Chi phí vận chuyển thành phẩm,1089.81,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 18/07
REC-EXP-002197,2026-07-19,EXP_SELL,Chi phí vận chuyển thành phẩm,1217.73,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 19/07
REC-EXP-002198,2026-07-20,EXP_SELL,Chi phí vận chuyển thành phẩm,618.48,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 20/07
REC-EXP-002199,2026-07-21,EXP_SELL,Chi phí vận chuyển thành phẩm,1261.99,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 21/07
REC-EXP-002200,2026-07-22,EXP_SELL,Chi phí vận chuyển thành phẩm,912.53,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 22/07
REC-EXP-002201,2026-07-23,EXP_SELL,Chi phí vận chuyển thành phẩm,832.96,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 23/07
REC-EXP-002202,2026-07-24,EXP_SELL,Chi phí vận chuyển thành phẩm,430.45,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 24/07
REC-EXP-002203,2026-07-25,EXP_SELL,Chi phí vận chuyển thành phẩm,981.22,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 25/07
REC-EXP-002204,2026-07-26,EXP_SELL,Chi phí vận chuyển thành phẩm,1189.74,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 26/07
REC-EXP-002205,2026-07-27,EXP_SELL,Chi phí vận chuyển thành phẩm,1097.74,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 27/07
REC-EXP-002206,2026-07-28,EXP_SELL,Chi phí vận chuyển thành phẩm,800.02,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 28/07
REC-EXP-002207,2026-07-29,EXP_SELL,Chi phí vận chuyển thành phẩm,854.26,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 29/07
REC-EXP-002208,2026-07-30,EXP_SELL,Chi phí vận chuyển thành phẩm,582.84,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 30/07
REC-EXP-002209,2026-07-31,EXP_SELL,Chi phí vận chuyển thành phẩm,1109.64,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 31/07
REC-EXP-002210,2026-07-01,EXP_SELL,"Chi phí bao bì, đóng gói",691.47,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 01/07"
REC-EXP-002211,2026-07-02,EXP_SELL,"Chi phí bao bì, đóng gói",561.4,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 02/07"
REC-EXP-002212,2026-07-03,EXP_SELL,"Chi phí bao bì, đóng gói",721.5,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 03/07"
REC-EXP-002213,2026-07-04,EXP_SELL,"Chi phí bao bì, đóng gói",364.98,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 04/07"
REC-EXP-002214,2026-07-05,EXP_SELL,"Chi phí bao bì, đóng gói",795.25,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 05/07"
REC-EXP-002215,2026-07-06,EXP_SELL,"Chi phí bao bì, đóng gói",685.78,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 06/07"
REC-EXP-002216,2026-07-07,EXP_SELL,"Chi phí bao bì, đóng gói",426.25,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 07/07"
REC-EXP-002217,2026-07-08,EXP_SELL,"Chi phí bao bì, đóng gói",844.88,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 08/07"
REC-EXP-002218,2026-07-09,EXP_SELL,"Chi phí bao bì, đóng gói",474.98,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 09/07"
REC-EXP-002219,2026-07-10,EXP_SELL,"Chi phí bao bì, đóng gói",826.26,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 10/07"
REC-EXP-002220,2026-07-11,EXP_SELL,"Chi phí bao bì, đóng gói",598.95,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 11/07"
REC-EXP-002221,2026-07-12,EXP_SELL,"Chi phí bao bì, đóng gói",476.4,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 12/07"
REC-EXP-002222,2026-07-13,EXP_SELL,"Chi phí bao bì, đóng gói",288.73,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 13/07"
REC-EXP-002223,2026-07-14,EXP_SELL,"Chi phí bao bì, đóng gói",382.49,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 14/07"
REC-EXP-002224,2026-07-15,EXP_SELL,"Chi phí bao bì, đóng gói",675.86,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 15/07"
REC-EXP-002225,2026-07-16,EXP_SELL,"Chi phí bao bì, đóng gói",599.71,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 16/07"
REC-EXP-002226,2026-07-17,EXP_SELL,"Chi phí bao bì, đóng gói",684.28,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 17/07"
REC-EXP-002227,2026-07-18,EXP_SELL,"Chi phí bao bì, đóng gói",645.57,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 18/07"
REC-EXP-002228,2026-07-19,EXP_SELL,"Chi phí bao bì, đóng gói",572.01,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 19/07"
REC-EXP-002229,2026-07-20,EXP_SELL,"Chi phí bao bì, đóng gói",453.76,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 20/07"
REC-EXP-002230,2026-07-21,EXP_SELL,"Chi phí bao bì, đóng gói",528.75,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 21/07"
REC-EXP-002231,2026-07-22,EXP_SELL,"Chi phí bao bì, đóng gói",693.28,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 22/07"
REC-EXP-002232,2026-07-23,EXP_SELL,"Chi phí bao bì, đóng gói",470.88,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 23/07"
REC-EXP-002233,2026-07-24,EXP_SELL,"Chi phí bao bì, đóng gói",846.02,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 24/07"
REC-EXP-002234,2026-07-25,EXP_SELL,"Chi phí bao bì, đóng gói",289.17,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 25/07"
REC-EXP-002235,2026-07-26,EXP_SELL,"Chi phí bao bì, đóng gói",503.77,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 26/07"
REC-EXP-002236,2026-07-27,EXP_SELL,"Chi phí bao bì, đóng gói",431.37,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 27/07"
REC-EXP-002237,2026-07-28,EXP_SELL,"Chi phí bao bì, đóng gói",513.87,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 28/07"
REC-EXP-002238,2026-07-29,EXP_SELL,"Chi phí bao bì, đóng gói",842.04,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 29/07"
REC-EXP-002239,2026-07-30,EXP_SELL,"Chi phí bao bì, đóng gói",821.63,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 30/07"
REC-EXP-002240,2026-07-31,EXP_SELL,"Chi phí bao bì, đóng gói",288.71,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 31/07"
REC-EXP-002241,2026-07-01,EXP_SELL,"Chi phí quảng cáo, tiếp thị",971.25,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 01/07"
REC-EXP-002242,2026-07-02,EXP_SELL,"Chi phí quảng cáo, tiếp thị",530.89,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 02/07"
REC-EXP-002243,2026-07-03,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1124.28,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 03/07"
REC-EXP-002244,2026-07-04,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1122.83,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 04/07"
REC-EXP-002245,2026-07-05,EXP_SELL,"Chi phí quảng cáo, tiếp thị",748.38,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 05/07"
REC-EXP-002246,2026-07-06,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1135.52,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 06/07"
REC-EXP-002247,2026-07-07,EXP_SELL,"Chi phí quảng cáo, tiếp thị",652.33,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 07/07"
REC-EXP-002248,2026-07-08,EXP_SELL,"Chi phí quảng cáo, tiếp thị",448.56,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 08/07"
REC-EXP-002249,2026-07-09,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1072.89,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 09/07"
REC-EXP-002250,2026-07-10,EXP_SELL,"Chi phí quảng cáo, tiếp thị",652.09,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 10/07"
REC-EXP-002251,2026-07-11,EXP_SELL,"Chi phí quảng cáo, tiếp thị",412.9,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 11/07"
REC-EXP-002252,2026-07-12,EXP_SELL,"Chi phí quảng cáo, tiếp thị",419.52,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 12/07"
REC-EXP-002253,2026-07-13,EXP_SELL,"Chi phí quảng cáo, tiếp thị",690.4,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 13/07"
REC-EXP-002254,2026-07-14,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1120.06,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 14/07"
REC-EXP-002255,2026-07-15,EXP_SELL,"Chi phí quảng cáo, tiếp thị",630.13,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 15/07"
REC-EXP-002256,2026-07-16,EXP_SELL,"Chi phí quảng cáo, tiếp thị",689.97,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 16/07"
REC-EXP-002257,2026-07-17,EXP_SELL,"Chi phí quảng cáo, tiếp thị",917.58,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 17/07"
REC-EXP-002258,2026-07-18,EXP_SELL,"Chi phí quảng cáo, tiếp thị",888.53,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 18/07"
REC-EXP-002259,2026-07-19,EXP_SELL,"Chi phí quảng cáo, tiếp thị",553.78,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 19/07"
REC-EXP-002260,2026-07-20,EXP_SELL,"Chi phí quảng cáo, tiếp thị",847.42,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 20/07"
REC-EXP-002261,2026-07-21,EXP_SELL,"Chi phí quảng cáo, tiếp thị",525.88,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 21/07"
REC-EXP-002262,2026-07-22,EXP_SELL,"Chi phí quảng cáo, tiếp thị",857.12,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 22/07"
REC-EXP-002263,2026-07-23,EXP_SELL,"Chi phí quảng cáo, tiếp thị",493.68,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 23/07"
REC-EXP-002264,2026-07-24,EXP_SELL,"Chi phí quảng cáo, tiếp thị",557.16,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 24/07"
REC-EXP-002265,2026-07-25,EXP_SELL,"Chi phí quảng cáo, tiếp thị",553.43,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 25/07"
REC-EXP-002266,2026-07-26,EXP_SELL,"Chi phí quảng cáo, tiếp thị",497.86,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 26/07"
REC-EXP-002267,2026-07-27,EXP_SELL,"Chi phí quảng cáo, tiếp thị",752.98,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 27/07"
REC-EXP-002268,2026-07-28,EXP_SELL,"Chi phí quảng cáo, tiếp thị",548.65,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 28/07"
REC-EXP-002269,2026-07-29,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1060.76,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 29/07"
REC-EXP-002270,2026-07-30,EXP_SELL,"Chi phí quảng cáo, tiếp thị",391.78,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 30/07"
REC-EXP-002271,2026-07-31,EXP_SELL,"Chi phí quảng cáo, tiếp thị",631.4,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 31/07"
REC-EXP-002272,2026-07-01,EXP_SELL,Lương nhân viên kinh doanh,493.27,Chi phí phát sinh lương nhân viên kinh doanh ngày 01/07
REC-EXP-002273,2026-07-02,EXP_SELL,Lương nhân viên kinh doanh,844.09,Chi phí phát sinh lương nhân viên kinh doanh ngày 02/07
REC-EXP-002274,2026-07-03,EXP_SELL,Lương nhân viên kinh doanh,440.03,Chi phí phát sinh lương nhân viên kinh doanh ngày 03/07
REC-EXP-002275,2026-07-04,EXP_SELL,Lương nhân viên kinh doanh,802.28,Chi phí phát sinh lương nhân viên kinh doanh ngày 04/07
REC-EXP-002276,2026-07-05,EXP_SELL,Lương nhân viên kinh doanh,310.65,Chi phí phát sinh lương nhân viên kinh doanh ngày 05/07
REC-EXP-002277,2026-07-06,EXP_SELL,Lương nhân viên kinh doanh,805.03,Chi phí phát sinh lương nhân viên kinh doanh ngày 06/07
REC-EXP-002278,2026-07-07,EXP_SELL,Lương nhân viên kinh doanh,545.02,Chi phí phát sinh lương nhân viên kinh doanh ngày 07/07
REC-EXP-002279,2026-07-08,EXP_SELL,Lương nhân viên kinh doanh,349.92,Chi phí phát sinh lương nhân viên kinh doanh ngày 08/07
REC-EXP-002280,2026-07-09,EXP_SELL,Lương nhân viên kinh doanh,570.24,Chi phí phát sinh lương nhân viên kinh doanh ngày 09/07
REC-EXP-002281,2026-07-10,EXP_SELL,Lương nhân viên kinh doanh,856.07,Chi phí phát sinh lương nhân viên kinh doanh ngày 10/07
REC-EXP-002282,2026-07-11,EXP_SELL,Lương nhân viên kinh doanh,909.82,Chi phí phát sinh lương nhân viên kinh doanh ngày 11/07
REC-EXP-002283,2026-07-12,EXP_SELL,Lương nhân viên kinh doanh,383.02,Chi phí phát sinh lương nhân viên kinh doanh ngày 12/07
REC-EXP-002284,2026-07-13,EXP_SELL,Lương nhân viên kinh doanh,541.6,Chi phí phát sinh lương nhân viên kinh doanh ngày 13/07
REC-EXP-002285,2026-07-14,EXP_SELL,Lương nhân viên kinh doanh,430.21,Chi phí phát sinh lương nhân viên kinh doanh ngày 14/07
REC-EXP-002286,2026-07-15,EXP_SELL,Lương nhân viên kinh doanh,923.1,Chi phí phát sinh lương nhân viên kinh doanh ngày 15/07
REC-EXP-002287,2026-07-16,EXP_SELL,Lương nhân viên kinh doanh,671.74,Chi phí phát sinh lương nhân viên kinh doanh ngày 16/07
REC-EXP-002288,2026-07-17,EXP_SELL,Lương nhân viên kinh doanh,408.8,Chi phí phát sinh lương nhân viên kinh doanh ngày 17/07
REC-EXP-002289,2026-07-18,EXP_SELL,Lương nhân viên kinh doanh,652.35,Chi phí phát sinh lương nhân viên kinh doanh ngày 18/07
REC-EXP-002290,2026-07-19,EXP_SELL,Lương nhân viên kinh doanh,357.99,Chi phí phát sinh lương nhân viên kinh doanh ngày 19/07
REC-EXP-002291,2026-07-20,EXP_SELL,Lương nhân viên kinh doanh,728.58,Chi phí phát sinh lương nhân viên kinh doanh ngày 20/07
REC-EXP-002292,2026-07-21,EXP_SELL,Lương nhân viên kinh doanh,443.4,Chi phí phát sinh lương nhân viên kinh doanh ngày 21/07
REC-EXP-002293,2026-07-22,EXP_SELL,Lương nhân viên kinh doanh,668.03,Chi phí phát sinh lương nhân viên kinh doanh ngày 22/07
REC-EXP-002294,2026-07-23,EXP_SELL,Lương nhân viên kinh doanh,525.5,Chi phí phát sinh lương nhân viên kinh doanh ngày 23/07
REC-EXP-002295,2026-07-24,EXP_SELL,Lương nhân viên kinh doanh,591.39,Chi phí phát sinh lương nhân viên kinh doanh ngày 24/07
REC-EXP-002296,2026-07-25,EXP_SELL,Lương nhân viên kinh doanh,342.72,Chi phí phát sinh lương nhân viên kinh doanh ngày 25/07
REC-EXP-002297,2026-07-26,EXP_SELL,Lương nhân viên kinh doanh,359.28,Chi phí phát sinh lương nhân viên kinh doanh ngày 26/07
REC-EXP-002298,2026-07-27,EXP_SELL,Lương nhân viên kinh doanh,477.92,Chi phí phát sinh lương nhân viên kinh doanh ngày 27/07
REC-EXP-002299,2026-07-28,EXP_SELL,Lương nhân viên kinh doanh,627.06,Chi phí phát sinh lương nhân viên kinh doanh ngày 28/07
REC-EXP-002300,2026-07-29,EXP_SELL,Lương nhân viên kinh doanh,861.72,Chi phí phát sinh lương nhân viên kinh doanh ngày 29/07
REC-EXP-002301,2026-07-30,EXP_SELL,Lương nhân viên kinh doanh,703.43,Chi phí phát sinh lương nhân viên kinh doanh ngày 30/07
REC-EXP-002302,2026-07-31,EXP_SELL,Lương nhân viên kinh doanh,375.74,Chi phí phát sinh lương nhân viên kinh doanh ngày 31/07
REC-EXP-002303,2026-07-01,EXP_SELL,Khấu hao xe vận chuyển,202.58,Chi phí phát sinh khấu hao xe vận chuyển ngày 01/07
REC-EXP-002304,2026-07-02,EXP_SELL,Khấu hao xe vận chuyển,84.03,Chi phí phát sinh khấu hao xe vận chuyển ngày 02/07
REC-EXP-002305,2026-07-03,EXP_SELL,Khấu hao xe vận chuyển,74.37,Chi phí phát sinh khấu hao xe vận chuyển ngày 03/07
REC-EXP-002306,2026-07-04,EXP_SELL,Khấu hao xe vận chuyển,91.54,Chi phí phát sinh khấu hao xe vận chuyển ngày 04/07
REC-EXP-002307,2026-07-05,EXP_SELL,Khấu hao xe vận chuyển,161.34,Chi phí phát sinh khấu hao xe vận chuyển ngày 05/07
REC-EXP-002308,2026-07-06,EXP_SELL,Khấu hao xe vận chuyển,112.42,Chi phí phát sinh khấu hao xe vận chuyển ngày 06/07
REC-EXP-002309,2026-07-07,EXP_SELL,Khấu hao xe vận chuyển,195.18,Chi phí phát sinh khấu hao xe vận chuyển ngày 07/07
REC-EXP-002310,2026-07-08,EXP_SELL,Khấu hao xe vận chuyển,194.66,Chi phí phát sinh khấu hao xe vận chuyển ngày 08/07
REC-EXP-002311,2026-07-09,EXP_SELL,Khấu hao xe vận chuyển,113.96,Chi phí phát sinh khấu hao xe vận chuyển ngày 09/07
REC-EXP-002312,2026-07-10,EXP_SELL,Khấu hao xe vận chuyển,78.25,Chi phí phát sinh khấu hao xe vận chuyển ngày 10/07
REC-EXP-002313,2026-07-11,EXP_SELL,Khấu hao xe vận chuyển,190.92,Chi phí phát sinh khấu hao xe vận chuyển ngày 11/07
REC-EXP-002314,2026-07-12,EXP_SELL,Khấu hao xe vận chuyển,159.42,Chi phí phát sinh khấu hao xe vận chuyển ngày 12/07
REC-EXP-002315,2026-07-13,EXP_SELL,Khấu hao xe vận chuyển,95.04,Chi phí phát sinh khấu hao xe vận chuyển ngày 13/07
REC-EXP-002316,2026-07-14,EXP_SELL,Khấu hao xe vận chuyển,197.78,Chi phí phát sinh khấu hao xe vận chuyển ngày 14/07
REC-EXP-002317,2026-07-15,EXP_SELL,Khấu hao xe vận chuyển,199.56,Chi phí phát sinh khấu hao xe vận chuyển ngày 15/07
REC-EXP-002318,2026-07-16,EXP_SELL,Khấu hao xe vận chuyển,170.21,Chi phí phát sinh khấu hao xe vận chuyển ngày 16/07
REC-EXP-002319,2026-07-17,EXP_SELL,Khấu hao xe vận chuyển,140.24,Chi phí phát sinh khấu hao xe vận chuyển ngày 17/07
REC-EXP-002320,2026-07-18,EXP_SELL,Khấu hao xe vận chuyển,150.83,Chi phí phát sinh khấu hao xe vận chuyển ngày 18/07
REC-EXP-002321,2026-07-19,EXP_SELL,Khấu hao xe vận chuyển,116.65,Chi phí phát sinh khấu hao xe vận chuyển ngày 19/07
REC-EXP-002322,2026-07-20,EXP_SELL,Khấu hao xe vận chuyển,114.09,Chi phí phát sinh khấu hao xe vận chuyển ngày 20/07
REC-EXP-002323,2026-07-21,EXP_SELL,Khấu hao xe vận chuyển,163.59,Chi phí phát sinh khấu hao xe vận chuyển ngày 21/07
REC-EXP-002324,2026-07-22,EXP_SELL,Khấu hao xe vận chuyển,138.16,Chi phí phát sinh khấu hao xe vận chuyển ngày 22/07
REC-EXP-002325,2026-07-23,EXP_SELL,Khấu hao xe vận chuyển,166.01,Chi phí phát sinh khấu hao xe vận chuyển ngày 23/07
REC-EXP-002326,2026-07-24,EXP_SELL,Khấu hao xe vận chuyển,194.98,Chi phí phát sinh khấu hao xe vận chuyển ngày 24/07
REC-EXP-002327,2026-07-25,EXP_SELL,Khấu hao xe vận chuyển,164.42,Chi phí phát sinh khấu hao xe vận chuyển ngày 25/07
REC-EXP-002328,2026-07-26,EXP_SELL,Khấu hao xe vận chuyển,89.54,Chi phí phát sinh khấu hao xe vận chuyển ngày 26/07
REC-EXP-002329,2026-07-27,EXP_SELL,Khấu hao xe vận chuyển,112.25,Chi phí phát sinh khấu hao xe vận chuyển ngày 27/07
REC-EXP-002330,2026-07-28,EXP_SELL,Khấu hao xe vận chuyển,131.4,Chi phí phát sinh khấu hao xe vận chuyển ngày 28/07
REC-EXP-002331,2026-07-29,EXP_SELL,Khấu hao xe vận chuyển,186.01,Chi phí phát sinh khấu hao xe vận chuyển ngày 29/07
REC-EXP-002332,2026-07-30,EXP_SELL,Khấu hao xe vận chuyển,181.95,Chi phí phát sinh khấu hao xe vận chuyển ngày 30/07
REC-EXP-002333,2026-07-31,EXP_SELL,Khấu hao xe vận chuyển,128.61,Chi phí phát sinh khấu hao xe vận chuyển ngày 31/07
REC-EXP-002334,2026-07-01,EXP_SGNA,Lương bộ phận văn phòng,2448.25,Chi phí phát sinh lương bộ phận văn phòng ngày 01/07
REC-EXP-002335,2026-07-02,EXP_SGNA,Lương bộ phận văn phòng,3243.59,Chi phí phát sinh lương bộ phận văn phòng ngày 02/07
REC-EXP-002336,2026-07-03,EXP_SGNA,Lương bộ phận văn phòng,3096.39,Chi phí phát sinh lương bộ phận văn phòng ngày 03/07
REC-EXP-002337,2026-07-04,EXP_SGNA,Lương bộ phận văn phòng,3132.33,Chi phí phát sinh lương bộ phận văn phòng ngày 04/07
REC-EXP-002338,2026-07-05,EXP_SGNA,Lương bộ phận văn phòng,1487.41,Chi phí phát sinh lương bộ phận văn phòng ngày 05/07
REC-EXP-002339,2026-07-06,EXP_SGNA,Lương bộ phận văn phòng,2969.96,Chi phí phát sinh lương bộ phận văn phòng ngày 06/07
REC-EXP-002340,2026-07-07,EXP_SGNA,Lương bộ phận văn phòng,2072.82,Chi phí phát sinh lương bộ phận văn phòng ngày 07/07
REC-EXP-002341,2026-07-08,EXP_SGNA,Lương bộ phận văn phòng,1926.74,Chi phí phát sinh lương bộ phận văn phòng ngày 08/07
REC-EXP-002342,2026-07-09,EXP_SGNA,Lương bộ phận văn phòng,1197.02,Chi phí phát sinh lương bộ phận văn phòng ngày 09/07
REC-EXP-002343,2026-07-10,EXP_SGNA,Lương bộ phận văn phòng,2598.25,Chi phí phát sinh lương bộ phận văn phòng ngày 10/07
REC-EXP-002344,2026-07-11,EXP_SGNA,Lương bộ phận văn phòng,1561.54,Chi phí phát sinh lương bộ phận văn phòng ngày 11/07
REC-EXP-002345,2026-07-12,EXP_SGNA,Lương bộ phận văn phòng,2199.86,Chi phí phát sinh lương bộ phận văn phòng ngày 12/07
REC-EXP-002346,2026-07-13,EXP_SGNA,Lương bộ phận văn phòng,2170.36,Chi phí phát sinh lương bộ phận văn phòng ngày 13/07
REC-EXP-002347,2026-07-14,EXP_SGNA,Lương bộ phận văn phòng,2301.95,Chi phí phát sinh lương bộ phận văn phòng ngày 14/07
REC-EXP-002348,2026-07-15,EXP_SGNA,Lương bộ phận văn phòng,2721.72,Chi phí phát sinh lương bộ phận văn phòng ngày 15/07
REC-EXP-002349,2026-07-16,EXP_SGNA,Lương bộ phận văn phòng,2990.84,Chi phí phát sinh lương bộ phận văn phòng ngày 16/07
REC-EXP-002350,2026-07-17,EXP_SGNA,Lương bộ phận văn phòng,3111.73,Chi phí phát sinh lương bộ phận văn phòng ngày 17/07
REC-EXP-002351,2026-07-18,EXP_SGNA,Lương bộ phận văn phòng,2330.62,Chi phí phát sinh lương bộ phận văn phòng ngày 18/07
REC-EXP-002352,2026-07-19,EXP_SGNA,Lương bộ phận văn phòng,3005.99,Chi phí phát sinh lương bộ phận văn phòng ngày 19/07
REC-EXP-002353,2026-07-20,EXP_SGNA,Lương bộ phận văn phòng,2473.85,Chi phí phát sinh lương bộ phận văn phòng ngày 20/07
REC-EXP-002354,2026-07-21,EXP_SGNA,Lương bộ phận văn phòng,1700.43,Chi phí phát sinh lương bộ phận văn phòng ngày 21/07
REC-EXP-002355,2026-07-22,EXP_SGNA,Lương bộ phận văn phòng,3316.97,Chi phí phát sinh lương bộ phận văn phòng ngày 22/07
REC-EXP-002356,2026-07-23,EXP_SGNA,Lương bộ phận văn phòng,2385.7,Chi phí phát sinh lương bộ phận văn phòng ngày 23/07
REC-EXP-002357,2026-07-24,EXP_SGNA,Lương bộ phận văn phòng,1418.1,Chi phí phát sinh lương bộ phận văn phòng ngày 24/07
REC-EXP-002358,2026-07-25,EXP_SGNA,Lương bộ phận văn phòng,2562.09,Chi phí phát sinh lương bộ phận văn phòng ngày 25/07
REC-EXP-002359,2026-07-26,EXP_SGNA,Lương bộ phận văn phòng,3001.91,Chi phí phát sinh lương bộ phận văn phòng ngày 26/07
REC-EXP-002360,2026-07-27,EXP_SGNA,Lương bộ phận văn phòng,1338.49,Chi phí phát sinh lương bộ phận văn phòng ngày 27/07
REC-EXP-002361,2026-07-28,EXP_SGNA,Lương bộ phận văn phòng,3042.29,Chi phí phát sinh lương bộ phận văn phòng ngày 28/07
REC-EXP-002362,2026-07-29,EXP_SGNA,Lương bộ phận văn phòng,2794.1,Chi phí phát sinh lương bộ phận văn phòng ngày 29/07
REC-EXP-002363,2026-07-30,EXP_SGNA,Lương bộ phận văn phòng,3008.27,Chi phí phát sinh lương bộ phận văn phòng ngày 30/07
