record_id,date,item_id,amount_usd
REC-BAL-004013,2026-06-04,phai_thu_ngan_han_khac,87365.07
REC-BAL-004014,2026-06-04,ton_kho_nvl,452701.0
REC-BAL-004015,2026-06-04,ton_kho_tp,428832.6618532756
REC-BAL-004016,2026-06-04,phai_thu_dh_kh,372794.6
REC-BAL-004017,2026-06-04,tscd_hh_nguyen_gia,3627180.56
REC-BAL-004018,2026-06-04,tscd_hh_hao_mon,-837755.39
REC-BAL-004019,2026-06-04,tra_ncc_go,324442.0
REC-BAL-004020,2026-06-04,tra_ncc_son,397632.51034145453
REC-BAL-004021,2026-06-04,nguoi_mua_tra_tien_truoc_nh,213821.73
REC-BAL-004022,2026-06-04,thue_phai_nop_nh,185667.82
REC-BAL-004023,2026-06-04,tra_nguoi_lao_dong,156048.42
REC-BAL-004024,2026-06-04,vay_ngan_han_vcb,618349.0
REC-BAL-004025,2026-06-04,vay_ngan_han_bidv,541046.6377673068
REC-BAL-004026,2026-06-04,tra_nguoi_ban_dh,647087.87
REC-BAL-004027,2026-06-04,cp_pho_thong,3653263.67
REC-BAL-004028,2026-06-04,thang_du_von,-226859.17
REC-BAL-004029,2026-06-04,ln_chua_pp_luy_ke,225331.99
REC-BAL-004030,2026-06-04,ln_chua_pp_ky_nay,844416.92
REC-BAL-004031,2026-06-05,tien_mat_quy,785644.0
REC-BAL-004032,2026-06-05,tien_gui_vcb,609105.0
REC-BAL-004033,2026-06-05,tien_gui_tcb,623058.8018336813
REC-BAL-004034,2026-06-05,tuong_duong_tien,221901.29
REC-BAL-004035,2026-06-05,ck_kinh_doanh,312188.95
REC-BAL-004036,2026-06-05,dt_dao_han,223000.6
REC-BAL-004037,2026-06-05,phai_thu_kh_le,306354.0
REC-BAL-004038,2026-06-05,phai_thu_kh_dn,365201.3422408722
REC-BAL-004039,2026-06-05,phai_thu_ngan_han_khac,87309.01
REC-BAL-004040,2026-06-05,ton_kho_nvl,577070.0
REC-BAL-004041,2026-06-05,ton_kho_tp,306677.376174391
REC-BAL-004042,2026-06-05,phai_thu_dh_kh,380598.49
REC-BAL-004043,2026-06-05,tscd_hh_nguyen_gia,3582817.11
REC-BAL-004044,2026-06-05,tscd_hh_hao_mon,-843997.35
REC-BAL-004045,2026-06-05,tra_ncc_go,263618.0
REC-BAL-004046,2026-06-05,tra_ncc_son,437338.02115947765
REC-BAL-004047,2026-06-05,nguoi_mua_tra_tien_truoc_nh,215607.24
REC-BAL-004048,2026-06-05,thue_phai_nop_nh,184833.34
REC-BAL-004049,2026-06-05,tra_nguoi_lao_dong,156179.5
REC-BAL-004050,2026-06-05,vay_ngan_han_vcb,537761.0
REC-BAL-004051,2026-06-05,vay_ngan_han_bidv,647854.6570691955
REC-BAL-004052,2026-06-05,tra_nguoi_ban_dh,648383.77
REC-BAL-004053,2026-06-05,cp_pho_thong,3683632.55
REC-BAL-004054,2026-06-05,thang_du_von,-195502.45
REC-BAL-004055,2026-06-05,ln_chua_pp_luy_ke,226868.47
REC-BAL-004056,2026-06-05,ln_chua_pp_ky_nay,831918.76
REC-BAL-004057,2026-06-06,tien_mat_quy,765601.0
REC-BAL-004058,2026-06-06,tien_gui_vcb,649208.0
REC-BAL-004059,2026-06-06,tien_gui_tcb,599049.9307647585
REC-BAL-004060,2026-06-06,tuong_duong_tien,219987.41
REC-BAL-004061,2026-06-06,ck_kinh_doanh,309513.34
REC-BAL-004062,2026-06-06,dt_dao_han,222684.33
REC-BAL-004063,2026-06-06,phai_thu_kh_le,320689.0
REC-BAL-004064,2026-06-06,phai_thu_kh_dn,339601.2068052831
REC-BAL-004065,2026-06-06,phai_thu_ngan_han_khac,89356.55
REC-BAL-004066,2026-06-06,ton_kho_nvl,373804.0
REC-BAL-004067,2026-06-06,ton_kho_tp,510513.5099706288
REC-BAL-004068,2026-06-06,phai_thu_dh_kh,374962.6
REC-BAL-004069,2026-06-06,tscd_hh_nguyen_gia,3642474.75
REC-BAL-004070,2026-06-06,tscd_hh_hao_mon,-842269.79
REC-BAL-004071,2026-06-06,tra_ncc_go,365960.0
REC-BAL-004072,2026-06-06,tra_ncc_son,347353.3319285029
REC-BAL-004073,2026-06-06,nguoi_mua_tra_tien_truoc_nh,219231.05
REC-BAL-004074,2026-06-06,thue_phai_nop_nh,188067.54
REC-BAL-004075,2026-06-06,tra_nguoi_lao_dong,156274.17
REC-BAL-004076,2026-06-06,vay_ngan_han_vcb,515575.0
REC-BAL-004077,2026-06-06,vay_ngan_han_bidv,675107.336470176
REC-BAL-004078,2026-06-06,tra_nguoi_ban_dh,651520.18
REC-BAL-004079,2026-06-06,cp_pho_thong,3630628.95
REC-BAL-004080,2026-06-06,thang_du_von,-167441.16
REC-BAL-004081,2026-06-06,ln_chua_pp_luy_ke,225581.27
REC-BAL-004082,2026-06-06,ln_chua_pp_ky_nay,800395.31
REC-BAL-004083,2026-06-07,tien_mat_quy,839000.0
REC-BAL-004084,2026-06-07,tien_gui_vcb,547738.0
REC-BAL-004085,2026-06-07,tien_gui_tcb,670659.4540048181
REC-BAL-004086,2026-06-07,tuong_duong_tien,220929.32
REC-BAL-004087,2026-06-07,ck_kinh_doanh,312640.09
REC-BAL-004088,2026-06-07,dt_dao_han,218643.42
REC-BAL-004089,2026-06-07,phai_thu_kh_le,306081.0
REC-BAL-004090,2026-06-07,phai_thu_kh_dn,351330.67327670264
REC-BAL-004091,2026-06-07,phai_thu_ngan_han_khac,88092.48
REC-BAL-004092,2026-06-07,ton_kho_nvl,424036.0
REC-BAL-004093,2026-06-07,ton_kho_tp,462805.40853674326
REC-BAL-004094,2026-06-07,phai_thu_dh_kh,381592.81
REC-BAL-004095,2026-06-07,tscd_hh_nguyen_gia,3654215.33
REC-BAL-004096,2026-06-07,tscd_hh_hao_mon,-857289.98
REC-BAL-004097,2026-06-07,tra_ncc_go,382517.0
REC-BAL-004098,2026-06-07,tra_ncc_son,335697.979889986
REC-BAL-004099,2026-06-07,nguoi_mua_tra_tien_truoc_nh,218648.93
REC-BAL-004100,2026-06-07,thue_phai_nop_nh,187139.24
REC-BAL-004101,2026-06-07,tra_nguoi_lao_dong,155216.03
REC-BAL-004102,2026-06-07,vay_ngan_han_vcb,538793.0
REC-BAL-004103,2026-06-07,vay_ngan_han_bidv,646936.0283842259
REC-BAL-004104,2026-06-07,tra_nguoi_ban_dh,645333.05
REC-BAL-004105,2026-06-07,cp_pho_thong,3625513.01
REC-BAL-004106,2026-06-07,thang_du_von,-140607.13
REC-BAL-004107,2026-06-07,ln_chua_pp_luy_ke,224515.56
REC-BAL-004108,2026-06-07,ln_chua_pp_ky_nay,774918.19
REC-BAL-004109,2026-06-08,tien_mat_quy,734139.0
REC-BAL-004110,2026-06-08,tien_gui_vcb,812635.0
REC-BAL-004111,2026-06-08,tien_gui_tcb,454303.3055624885
REC-BAL-004112,2026-06-08,tuong_duong_tien,222222.08
REC-BAL-004113,2026-06-08,ck_kinh_doanh,309709.89
REC-BAL-004114,2026-06-08,dt_dao_han,222268.45
REC-BAL-004115,2026-06-08,phai_thu_kh_le,310618.0
REC-BAL-004116,2026-06-08,phai_thu_kh_dn,347067.9988337053
REC-BAL-004117,2026-06-08,phai_thu_ngan_han_khac,87677.0
REC-BAL-004118,2026-06-08,ton_kho_nvl,313808.0
REC-BAL-004119,2026-06-08,ton_kho_tp,577841.9777803037
REC-BAL-004120,2026-06-08,phai_thu_dh_kh,375548.93
REC-BAL-004121,2026-06-08,tscd_hh_nguyen_gia,3646215.71
REC-BAL-004122,2026-06-08,tscd_hh_hao_mon,-851598.3
REC-BAL-004123,2026-06-08,tra_ncc_go,359256.0
REC-BAL-004124,2026-06-08,tra_ncc_son,348319.45470731694
REC-BAL-004125,2026-06-08,nguoi_mua_tra_tien_truoc_nh,214265.75
REC-BAL-004126,2026-06-08,thue_phai_nop_nh,184064.44
REC-BAL-004127,2026-06-08,tra_nguoi_lao_dong,155700.14
REC-BAL-004128,2026-06-08,vay_ngan_han_vcb,670087.0
REC-BAL-004129,2026-06-08,vay_ngan_han_bidv,502941.482031391
REC-BAL-004130,2026-06-08,tra_nguoi_ban_dh,641130.67
REC-BAL-004131,2026-06-08,cp_pho_thong,3651238.14
REC-BAL-004132,2026-06-08,thang_du_von,-112578.22
REC-BAL-004133,2026-06-08,ln_chua_pp_luy_ke,225115.0
REC-BAL-004134,2026-06-08,ln_chua_pp_ky_nay,740940.02
REC-BAL-004135,2026-06-09,tien_mat_quy,683895.0
REC-BAL-004136,2026-06-09,tien_gui_vcb,527069.0
REC-BAL-004137,2026-06-09,tien_gui_tcb,813880.6727588533
REC-BAL-004138,2026-06-09,tuong_duong_tien,223172.49
REC-BAL-004139,2026-06-09,ck_kinh_doanh,308528.88
REC-BAL-004140,2026-06-09,dt_dao_han,220704.88
REC-BAL-004141,2026-06-09,phai_thu_kh_le,346383.0
REC-BAL-004142,2026-06-09,phai_thu_kh_dn,311093.67953241745
REC-BAL-004143,2026-06-09,phai_thu_ngan_han_khac,88340.48
REC-BAL-004144,2026-06-09,ton_kho_nvl,466654.0
REC-BAL-004145,2026-06-09,ton_kho_tp,405962.077948199
REC-BAL-004146,2026-06-09,phai_thu_dh_kh,376342.26
REC-BAL-004147,2026-06-09,tscd_hh_nguyen_gia,3640233.4
REC-BAL-004148,2026-06-09,tscd_hh_hao_mon,-855837.39
REC-BAL-004149,2026-06-09,tra_ncc_go,293606.0
REC-BAL-004150,2026-06-09,tra_ncc_son,410773.26266718924
REC-BAL-004151,2026-06-09,nguoi_mua_tra_tien_truoc_nh,214413.59
REC-BAL-004152,2026-06-09,thue_phai_nop_nh,183042.37
REC-BAL-004153,2026-06-09,tra_nguoi_lao_dong,155705.83
REC-BAL-004154,2026-06-09,vay_ngan_han_vcb,592120.0
REC-BAL-004155,2026-06-09,vay_ngan_han_bidv,584138.0213076891
REC-BAL-004156,2026-06-09,tra_nguoi_ban_dh,643257.94
REC-BAL-004157,2026-06-09,cp_pho_thong,3646507.19
REC-BAL-004158,2026-06-09,thang_du_von,-82711.06
REC-BAL-004159,2026-06-09,ln_chua_pp_luy_ke,223140.09
REC-BAL-004160,2026-06-09,ln_chua_pp_ky_nay,700114.32
REC-BAL-004161,2026-06-10,tien_mat_quy,703471.0
REC-BAL-004162,2026-06-10,tien_gui_vcb,414022.0
REC-BAL-004163,2026-06-10,tien_gui_tcb,892309.88216296
REC-BAL-004164,2026-06-10,tuong_duong_tien,217981.28
REC-BAL-004165,2026-06-10,ck_kinh_doanh,308973.89
REC-BAL-004166,2026-06-10,dt_dao_han,217713.69
REC-BAL-004167,2026-06-10,phai_thu_kh_le,377416.0
REC-BAL-004168,2026-06-10,phai_thu_kh_dn,281952.66271001217
REC-BAL-004169,2026-06-10,phai_thu_ngan_han_khac,86734.12
REC-BAL-004170,2026-06-10,ton_kho_nvl,411691.0
REC-BAL-004171,2026-06-10,ton_kho_tp,455296.29306768253
REC-BAL-004172,2026-06-10,phai_thu_dh_kh,380763.02
REC-BAL-004173,2026-06-10,tscd_hh_nguyen_gia,3574168.38
REC-BAL-004174,2026-06-10,tscd_hh_hao_mon,-846632.56
REC-BAL-004175,2026-06-10,tra_ncc_go,376358.0
REC-BAL-004176,2026-06-10,tra_ncc_son,333303.2133919365
REC-BAL-004177,2026-06-10,nguoi_mua_tra_tien_truoc_nh,213726.15
REC-BAL-004178,2026-06-10,thue_phai_nop_nh,182319.1
REC-BAL-004179,2026-06-10,tra_nguoi_lao_dong,152147.23
REC-BAL-004180,2026-06-10,vay_ngan_han_vcb,564537.0
REC-BAL-004181,2026-06-10,vay_ngan_han_bidv,607657.4000143842
REC-BAL-004182,2026-06-10,tra_nguoi_ban_dh,649755.77
REC-BAL-004183,2026-06-10,cp_pho_thong,3596989.33
REC-BAL-004184,2026-06-10,thang_du_von,-53987.07
REC-BAL-004185,2026-06-10,ln_chua_pp_luy_ke,221175.52
REC-BAL-004186,2026-06-10,ln_chua_pp_ky_nay,682502.8
REC-BAL-004187,2026-06-11,tien_mat_quy,607331.0
REC-BAL-004188,2026-06-11,tien_gui_vcb,882656.0
REC-BAL-004189,2026-06-11,tien_gui_tcb,539986.9319543829
REC-BAL-004190,2026-06-11,tuong_duong_tien,218483.05
REC-BAL-004191,2026-06-11,ck_kinh_doanh,305789.1
REC-BAL-004192,2026-06-11,dt_dao_han,217956.82
REC-BAL-004193,2026-06-11,phai_thu_kh_le,366589.0
REC-BAL-004194,2026-06-11,phai_thu_kh_dn,286537.1440924015
REC-BAL-004195,2026-06-11,phai_thu_ngan_han_khac,89165.69
REC-BAL-004196,2026-06-11,ton_kho_nvl,333267.0
REC-BAL-004197,2026-06-11,ton_kho_tp,535894.8506475067
REC-BAL-004198,2026-06-11,phai_thu_dh_kh,376287.4
REC-BAL-004199,2026-06-11,tscd_hh_nguyen_gia,3665599.37
REC-BAL-004200,2026-06-11,tscd_hh_hao_mon,-855331.95
REC-BAL-004201,2026-06-11,tra_ncc_go,351778.0
REC-BAL-004202,2026-06-11,tra_ncc_son,354575.7125259902
REC-BAL-004203,2026-06-11,nguoi_mua_tra_tien_truoc_nh,215488.13
REC-BAL-004204,2026-06-11,thue_phai_nop_nh,182320.63
REC-BAL-004205,2026-06-11,tra_nguoi_lao_dong,155537.55
REC-BAL-004206,2026-06-11,vay_ngan_han_vcb,625523.0
REC-BAL-004207,2026-06-11,vay_ngan_han_bidv,541362.3240701829
REC-BAL-004208,2026-06-11,tra_nguoi_ban_dh,655004.61
REC-BAL-004209,2026-06-11,cp_pho_thong,3594455.13
REC-BAL-004210,2026-06-11,thang_du_von,-25686.35
REC-BAL-004211,2026-06-11,ln_chua_pp_luy_ke,221560.13
REC-BAL-004212,2026-06-11,ln_chua_pp_ky_nay,642015.3
REC-BAL-004213,2026-06-12,tien_mat_quy,762045.0
REC-BAL-004214,2026-06-12,tien_gui_vcb,845661.0
REC-BAL-004215,2026-06-12,tien_gui_tcb,410538.57721369946
REC-BAL-004216,2026-06-12,tuong_duong_tien,222638.67
REC-BAL-004217,2026-06-12,ck_kinh_doanh,303254.7
REC-BAL-004218,2026-06-12,dt_dao_han,221289.38
REC-BAL-004219,2026-06-12,phai_thu_kh_le,363161.0
REC-BAL-004220,2026-06-12,phai_thu_kh_dn,305135.7058057168
REC-BAL-004221,2026-06-12,phai_thu_ngan_han_khac,86667.02
REC-BAL-004222,2026-06-12,ton_kho_nvl,456303.0
REC-BAL-004223,2026-06-12,ton_kho_tp,418207.3735918582
REC-BAL-004224,2026-06-12,phai_thu_dh_kh,379321.5
REC-BAL-004225,2026-06-12,tscd_hh_nguyen_gia,3645072.51
REC-BAL-004226,2026-06-12,tscd_hh_hao_mon,-857063.23
REC-BAL-004227,2026-06-12,tra_ncc_go,342126.0
REC-BAL-004228,2026-06-12,tra_ncc_son,361217.6354058301
REC-BAL-004229,2026-06-12,nguoi_mua_tra_tien_truoc_nh,216063.9
REC-BAL-004230,2026-06-12,thue_phai_nop_nh,182671.9
REC-BAL-004231,2026-06-12,tra_nguoi_lao_dong,155384.46
REC-BAL-004232,2026-06-12,vay_ngan_han_vcb,417373.0
REC-BAL-004233,2026-06-12,vay_ngan_han_bidv,746063.3520671811
REC-BAL-004234,2026-06-12,tra_nguoi_ban_dh,646408.86
REC-BAL-004235,2026-06-12,cp_pho_thong,3607151.03
REC-BAL-004236,2026-06-12,thang_du_von,3348.29
REC-BAL-004237,2026-06-12,ln_chua_pp_luy_ke,222032.4
REC-BAL-004238,2026-06-12,ln_chua_pp_ky_nay,628474.78
REC-BAL-004239,2026-06-13,tien_mat_quy,667714.0
REC-BAL-004240,2026-06-13,tien_gui_vcb,800788.0
REC-BAL-004241,2026-06-13,tien_gui_tcb,550345.5489700602
REC-BAL-004242,2026-06-13,tuong_duong_tien,219363.39
REC-BAL-004243,2026-06-13,ck_kinh_doanh,309637.35
REC-BAL-004244,2026-06-13,dt_dao_han,219876.74
REC-BAL-004245,2026-06-13,phai_thu_kh_le,362689.0
REC-BAL-004246,2026-06-13,phai_thu_kh_dn,301349.7480903412
REC-BAL-004247,2026-06-13,phai_thu_ngan_han_khac,86674.2
REC-BAL-004248,2026-06-13,ton_kho_nvl,352761.0
REC-BAL-004249,2026-06-13,ton_kho_tp,537371.0155282235
REC-BAL-004250,2026-06-13,phai_thu_dh_kh,376951.22
REC-BAL-004251,2026-06-13,tscd_hh_nguyen_gia,3622986.06
REC-BAL-004252,2026-06-13,tscd_hh_hao_mon,-847269.61
REC-BAL-004253,2026-06-13,tra_ncc_go,343381.0
REC-BAL-004254,2026-06-13,tra_ncc_son,374321.46447152214
REC-BAL-004255,2026-06-13,nguoi_mua_tra_tien_truoc_nh,217826.54
REC-BAL-004256,2026-06-13,thue_phai_nop_nh,186222.92
REC-BAL-004257,2026-06-13,tra_nguoi_lao_dong,152105.98
REC-BAL-004258,2026-06-13,vay_ngan_han_vcb,670261.0
REC-BAL-004259,2026-06-13,vay_ngan_han_bidv,509951.6400078479
REC-BAL-004260,2026-06-13,tra_nguoi_ban_dh,640036.24
REC-BAL-004261,2026-06-13,cp_pho_thong,3571770.52
REC-BAL-004262,2026-06-13,thang_du_von,32264.83
REC-BAL-004263,2026-06-13,ln_chua_pp_luy_ke,225963.08
REC-BAL-004264,2026-06-13,ln_chua_pp_ky_nay,598184.95
REC-BAL-004265,2026-06-14,tien_mat_quy,725643.0
REC-BAL-004266,2026-06-14,tien_gui_vcb,652085.0
REC-BAL-004267,2026-06-14,tien_gui_tcb,637632.1596265396
REC-BAL-004268,2026-06-14,tuong_duong_tien,220301.5
REC-BAL-004269,2026-06-14,ck_kinh_doanh,308604.28
REC-BAL-004270,2026-06-14,dt_dao_han,217436.82
REC-BAL-004271,2026-06-14,phai_thu_kh_le,362817.0
REC-BAL-004272,2026-06-14,phai_thu_kh_dn,296025.3426896058
REC-BAL-004273,2026-06-14,phai_thu_ngan_han_khac,88368.87
REC-BAL-004274,2026-06-14,ton_kho_nvl,405771.0
REC-BAL-004275,2026-06-14,ton_kho_tp,458664.38639241946
REC-BAL-004276,2026-06-14,phai_thu_dh_kh,375375.61
REC-BAL-004277,2026-06-14,tscd_hh_nguyen_gia,3608313.66
REC-BAL-004278,2026-06-14,tscd_hh_hao_mon,-855027.19
REC-BAL-004279,2026-06-14,tra_ncc_go,284453.0
REC-BAL-004280,2026-06-14,tra_ncc_son,412705.6141210743
REC-BAL-004281,2026-06-14,nguoi_mua_tra_tien_truoc_nh,212770.22
REC-BAL-004282,2026-06-14,thue_phai_nop_nh,185856.8
REC-BAL-004283,2026-06-14,tra_nguoi_lao_dong,155741.83
REC-BAL-004284,2026-06-14,vay_ngan_han_vcb,695477.0
REC-BAL-004285,2026-06-14,vay_ngan_han_bidv,461418.2389014247
REC-BAL-004286,2026-06-14,tra_nguoi_ban_dh,648908.29
REC-BAL-004287,2026-06-14,cp_pho_thong,3596346.01
REC-BAL-004288,2026-06-14,thang_du_von,61212.83
REC-BAL-004289,2026-06-14,ln_chua_pp_luy_ke,222239.74
REC-BAL-004290,2026-06-14,ln_chua_pp_ky_nay,568419.66
REC-BAL-004291,2026-06-15,tien_mat_quy,764720.0
REC-BAL-004292,2026-06-15,tien_gui_vcb,567260.0
REC-BAL-004293,2026-06-15,tien_gui_tcb,663461.1344089892
REC-BAL-004294,2026-06-15,tuong_duong_tien,216192.25
REC-BAL-004295,2026-06-15,ck_kinh_doanh,309466.78
REC-BAL-004296,2026-06-15,dt_dao_han,221842.36
REC-BAL-004297,2026-06-15,phai_thu_kh_le,270475.0
REC-BAL-004298,2026-06-15,phai_thu_kh_dn,390210.51067108696
REC-BAL-004299,2026-06-15,phai_thu_ngan_han_khac,87705.3
REC-BAL-004300,2026-06-15,ton_kho_nvl,400615.0
REC-BAL-004301,2026-06-15,ton_kho_tp,485227.24940812006
REC-BAL-004302,2026-06-15,phai_thu_dh_kh,380945.94
REC-BAL-004303,2026-06-15,tscd_hh_nguyen_gia,3587710.73
REC-BAL-004304,2026-06-15,tscd_hh_hao_mon,-847646.05
REC-BAL-004305,2026-06-15,tra_ncc_go,352487.0
REC-BAL-004306,2026-06-15,tra_ncc_son,349838.4994881124
REC-BAL-004307,2026-06-15,nguoi_mua_tra_tien_truoc_nh,216849.48
REC-BAL-004308,2026-06-15,thue_phai_nop_nh,184871.01
REC-BAL-004309,2026-06-15,tra_nguoi_lao_dong,154321.93
REC-BAL-004310,2026-06-15,vay_ngan_han_vcb,572966.0
REC-BAL-004311,2026-06-15,vay_ngan_han_bidv,584433.211779393
REC-BAL-004312,2026-06-15,tra_nguoi_ban_dh,653403.98
REC-BAL-004313,2026-06-15,cp_pho_thong,3562277.92
REC-BAL-004314,2026-06-15,thang_du_von,89415.57
REC-BAL-004315,2026-06-15,ln_chua_pp_luy_ke,224792.39
REC-BAL-004316,2026-06-15,ln_chua_pp_ky_nay,538166.6
REC-BAL-004317,2026-06-16,tien_mat_quy,753512.0
REC-BAL-004318,2026-06-16,tien_gui_vcb,685150.0
REC-BAL-004319,2026-06-16,tien_gui_tcb,572764.5774544857
REC-BAL-004320,2026-06-16,tuong_duong_tien,215474.64
REC-BAL-004321,2026-06-16,ck_kinh_doanh,304279.16
REC-BAL-004322,2026-06-16,dt_dao_han,217134.61
REC-BAL-004323,2026-06-16,phai_thu_kh_le,348570.0
REC-BAL-004324,2026-06-16,phai_thu_kh_dn,316014.06425562175
REC-BAL-004325,2026-06-16,phai_thu_ngan_han_khac,86248.69
REC-BAL-004326,2026-06-16,ton_kho_nvl,530444.0
REC-BAL-004327,2026-06-16,ton_kho_tp,345889.5233639425
REC-BAL-004328,2026-06-16,phai_thu_dh_kh,374085.52
REC-BAL-004329,2026-06-16,tscd_hh_nguyen_gia,3616895.37
REC-BAL-004330,2026-06-16,tscd_hh_hao_mon,-856127.98
REC-BAL-004331,2026-06-16,tra_ncc_go,395617.0
REC-BAL-004332,2026-06-16,tra_ncc_son,305337.46687832393
REC-BAL-004333,2026-06-16,nguoi_mua_tra_tien_truoc_nh,217453.76
REC-BAL-004334,2026-06-16,thue_phai_nop_nh,182460.21
REC-BAL-004335,2026-06-16,tra_nguoi_lao_dong,155816.28
REC-BAL-004336,2026-06-16,vay_ngan_han_vcb,511995.0
REC-BAL-004337,2026-06-16,vay_ngan_han_bidv,644904.5566626571
REC-BAL-004338,2026-06-16,tra_nguoi_ban_dh,640899.73
REC-BAL-004339,2026-06-16,cp_pho_thong,3566378.91
REC-BAL-004340,2026-06-16,thang_du_von,119609.21
REC-BAL-004341,2026-06-16,ln_chua_pp_luy_ke,223299.07
REC-BAL-004342,2026-06-16,ln_chua_pp_ky_nay,505621.56
REC-BAL-004343,2026-06-17,tien_mat_quy,683761.0
REC-BAL-004344,2026-06-17,tien_gui_vcb,575710.0
REC-BAL-004345,2026-06-17,tien_gui_tcb,743931.2413688004
REC-BAL-004346,2026-06-17,tuong_duong_tien,219645.93
REC-BAL-004347,2026-06-17,ck_kinh_doanh,306366.4
REC-BAL-004348,2026-06-17,dt_dao_han,219250.35
REC-BAL-004349,2026-06-17,phai_thu_kh_le,398358.0
REC-BAL-004350,2026-06-17,phai_thu_kh_dn,259894.239787846
REC-BAL-004351,2026-06-17,phai_thu_ngan_han_khac,86374.35
REC-BAL-004352,2026-06-17,ton_kho_nvl,430777.0
REC-BAL-004353,2026-06-17,ton_kho_tp,444811.14295356127
REC-BAL-004354,2026-06-17,phai_thu_dh_kh,378814.21
REC-BAL-004355,2026-06-17,tscd_hh_nguyen_gia,3651683.19
REC-BAL-004356,2026-06-17,tscd_hh_hao_mon,-863137.64
REC-BAL-004357,2026-06-17,tra_ncc_go,357438.0
REC-BAL-004358,2026-06-17,tra_ncc_son,344324.31413667765
REC-BAL-004359,2026-06-17,nguoi_mua_tra_tien_truoc_nh,212078.99
REC-BAL-004360,2026-06-17,thue_phai_nop_nh,183098.3
REC-BAL-004361,2026-06-17,tra_nguoi_lao_dong,152184.91
REC-BAL-004362,2026-06-17,vay_ngan_han_vcb,408676.0
REC-BAL-004363,2026-06-17,vay_ngan_han_bidv,762973.9781188346
REC-BAL-004364,2026-06-17,tra_nguoi_ban_dh,637699.08
REC-BAL-004365,2026-06-17,cp_pho_thong,3596314.0
REC-BAL-004366,2026-06-17,thang_du_von,149566.45
REC-BAL-004367,2026-06-17,ln_chua_pp_luy_ke,224368.13
REC-BAL-004368,2026-06-17,ln_chua_pp_ky_nay,472611.34
REC-BAL-004369,2026-06-18,tien_mat_quy,818734.0
REC-BAL-004370,2026-06-18,tien_gui_vcb,605415.0
REC-BAL-004371,2026-06-18,tien_gui_tcb,591934.8428104087
REC-BAL-004372,2026-06-18,tuong_duong_tien,219726.58
REC-BAL-004373,2026-06-18,ck_kinh_doanh,304141.89
REC-BAL-004374,2026-06-18,dt_dao_han,217452.75
REC-BAL-004375,2026-06-18,phai_thu_kh_le,301907.0
REC-BAL-004376,2026-06-18,phai_thu_kh_dn,349050.0180266289
REC-BAL-004377,2026-06-18,phai_thu_ngan_han_khac,86317.75
REC-BAL-004378,2026-06-18,ton_kho_nvl,477496.0
REC-BAL-004379,2026-06-18,ton_kho_tp,391714.89497837145
REC-BAL-004380,2026-06-18,phai_thu_dh_kh,373250.38
REC-BAL-004381,2026-06-18,tscd_hh_nguyen_gia,3582023.64
REC-BAL-004382,2026-06-18,tscd_hh_hao_mon,-855018.34
REC-BAL-004383,2026-06-18,tra_ncc_go,401824.0
REC-BAL-004384,2026-06-18,tra_ncc_son,308610.0430329791
REC-BAL-004385,2026-06-18,nguoi_mua_tra_tien_truoc_nh,211703.17
REC-BAL-004386,2026-06-18,thue_phai_nop_nh,185280.12
REC-BAL-004387,2026-06-18,tra_nguoi_lao_dong,155260.9
REC-BAL-004388,2026-06-18,vay_ngan_han_vcb,430883.0
REC-BAL-004389,2026-06-18,vay_ngan_han_bidv,725470.9948208414
REC-BAL-004390,2026-06-18,tra_nguoi_ban_dh,647860.94
REC-BAL-004391,2026-06-18,cp_pho_thong,3637303.19
REC-BAL-004392,2026-06-18,thang_du_von,177223.99
REC-BAL-004393,2026-06-18,ln_chua_pp_luy_ke,224633.18
REC-BAL-004394,2026-06-18,ln_chua_pp_ky_nay,444371.38
REC-BAL-004395,2026-06-19,tien_mat_quy,818621.0
REC-BAL-004396,2026-06-19,tien_gui_vcb,677872.0
REC-BAL-004397,2026-06-19,tien_gui_tcb,536081.1496742093
REC-BAL-004398,2026-06-19,tuong_duong_tien,218426.66
REC-BAL-004399,2026-06-19,ck_kinh_doanh,303361.09
REC-BAL-004400,2026-06-19,dt_dao_han,220338.45
REC-BAL-004401,2026-06-19,phai_thu_kh_le,281754.0
REC-BAL-004402,2026-06-19,phai_thu_kh_dn,380189.87722082296
REC-BAL-004403,2026-06-19,phai_thu_ngan_han_khac,87798.17
REC-BAL-004404,2026-06-19,ton_kho_nvl,332119.0
REC-BAL-004405,2026-06-19,ton_kho_tp,531448.1295384088
REC-BAL-004406,2026-06-19,phai_thu_dh_kh,375702.13
REC-BAL-004407,2026-06-19,tscd_hh_nguyen_gia,3586955.45
REC-BAL-004408,2026-06-19,tscd_hh_hao_mon,-860640.08
REC-BAL-004409,2026-06-19,tra_ncc_go,413803.0
REC-BAL-004410,2026-06-19,tra_ncc_son,299020.36461457144
REC-BAL-004411,2026-06-19,nguoi_mua_tra_tien_truoc_nh,213767.47
REC-BAL-004412,2026-06-19,thue_phai_nop_nh,183158.24
REC-BAL-004413,2026-06-19,tra_nguoi_lao_dong,155476.67
REC-BAL-004414,2026-06-19,vay_ngan_han_vcb,431660.0
REC-BAL-004415,2026-06-19,vay_ngan_han_bidv,728294.2749888021
REC-BAL-004416,2026-06-19,tra_nguoi_ban_dh,651822.72
REC-BAL-004417,2026-06-19,cp_pho_thong,3567122.28
